title,year,conference
 Optimizing the latent spaceof generative networks,2018, In International Conference on Machine Learning
 Large scale gan training for high fidelity naturalimage synthesis,2018, In International Conference on Learning Representations
 On self modulation for generative adver-sarial networks,2018, In International Conference on Learning Representations
 Self-supervised gans viaauxiliary rotation loss,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Modulating early visual processing by language,2017, In Advances in Neural InformationProcessing Systems
 Deep generative image models using alaplacian pyramid of adversarial networks,2015, In Advances in neural information processing systems
 A learned representation for artisticstyle,2016, arXiv preprint arXiv:1610
 Non-adversarial image synthesis with generative la-tent nearest neighbors,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Image-to-image translation withconditional adversarial networks,2017, In CVPR
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In European conference on computer vision
 A style-based generator architecture for generativeadversarial networks,2019, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Traininggenerative adversarial networks with limited data,2020, arXiv preprint arXiv:2006
 Auto-encoding variational bayes,2014, In ICLR
 Improvedprecision and recall metric for assessing generative models,2019, In Advances in Neural InformationProcessing Systems
 Implicit maximum likelihood estimation,2018, arXiv preprintarXiv:1809
 On a test of whether one of two random variables is stochas-tically larger than the other,1947, The annals of mathematical statistics
 A non-parametric test to detect data-copying in generative models,2020, arXiv preprint arXiv:2004
 Unrolled generative adversarialnetworks,2017, ICLR
 Spectral normalizationfor generative adversarial networks,2018, In ICLR
 Freeze the discriminator: a simple baseline for fine-tuning gans,2020, In CVPR AI for Content Creation Workshop
 Image generation from small datasets via batch statisticsadaptation,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Conditional image synthesis with auxil-iary classifier gans,2017, In International conference on machine learning
 Learning and transferring mid-level im-age representations using convolutional neural networks,2014, In Proceedings of the IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 A survey on transfer learning,2009, IEEE Transactions on knowledgeand data engineering
 Controlling generative models withcontinuous factors of variations,2020, In ICLR
 Stochastic backpropagation andapproximate inference in deep generative models,2014, In ICML
 Fitnets: Hints for thin deep nets,2015, In ICLR
 Logo synthesis and manipu-lation with clustered generative adversarial networks,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 AssessingGenerative Models via Precision and Recall,2018, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Interpreting the latent space of gans forsemantic face editing,2020, In CVPR
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Deep and hierarchical implicit models,2017, arXivpreprint arXiv:1702
 Deep generative models for distribution-preserving lossy compression,2018, In Advances in Neural Information Processing Systems (NeurIPS)
 Simultaneous deep transfer acrossdomains and tasks,2015, In Proceedings of the IEEE International Conference on Computer Vision
 Con-ditional image generation with pixelcnn decoders,2016, In Advances in neural information processingsystems
 Pixel recurrent neural networks,2016, InInternational Conference on Machine Learning
 Transferring gans: generating images from limited data,2018, In Proceedings of theEuropean Conference on Computer Vision (ECCV)
 Lsun:Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXivpreprint arXiv:1506
 Consistency regularization forgenerative adversarial networks,2019, In International Conference on Learning Representations
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In CVPR
 On leveraging pretrained gans for generation withlimited data,2020, In ICML
 Differentiable augmentation fordata-efficient gan training,2020, arXiv preprint arXiv:2006
 Im-proved consistency regularization for gans,2020, arXiv preprint arXiv:2002
 Object detectorsemerge in deep scene cnns,2014, arXiv preprint arXiv:1412
 In-domain gan inversion for real imageediting,2020, In Proceedings of European Conference on Computer Vision (ECCV)
 Unpaired image-to-image translationusing cycle-consistent adversarial networkss,2017, In Computer Vision (ICCV)
