title,year,conference
 Information maximization in noisy channels: A variationalapproach,2004, In Advances in Neural Information Processing Systems
 Mutual information neural estimation,2018, In International Conferenceon Machine Learning
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdvances in neural information processing systems
 Combined reinforce-ment learning via abstract representations,2019, In Proceedings of the AAAI Conference on ArtificialIntelligence
 Learning deep representations by mutual information estima-tion and maximization,2019, In International Conference on Learning Representations
 The nearest neighbor information estimator is adaptivelynear minimax rate-optimal,2018, In Advances in neural information processing systems
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Ccmi: Classifier based conditionalmutual information estimation,2020, In Uncertainty in Artificial Intelligence
 Estimating divergence functionalsand the likelihood ratio by convex risk minimization,2010, IEEE Transactions on Information Theory
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Advances in neural information processing systems
 Representation learning with contrastive predic-tive coding,2018, arXiv preprint arXiv:1807
 On variationalbounds of mutual information,2019, In International Conference on Machine Learning
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 Opening the black box of deep neural networks via informa-tion,2017, arXiv preprint arXiv:1703
 Understanding the limitations of variational mutual informationestimators,2020, In International Conference on Learning Representations
 Deep learning and the information bottleneck principle,2015, In2015 IEEE Information Theory Workshop (ITW)
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Deep graph infomax,2018, arXiv preprint arXiv:1809
