title,year,conference
 Finite-time analysis of the mUltiarmed banditproblem,2002, Machine learning
 DistribUted distribUtional deterministicpolicy gradients,2018, arXiv preprint arXiv:1804
 Sample-efficient reinforcement learning with stochastic ensemble valUe expansion,2018, In Advances in NeuralInformation Processing Systems
 UCB exploration via Q-ensembles,2017, arXiv preprint arXiv:1706
 Deep reinforcementlearning in a handfUl of trials Using probabilistic dynamics models,2018, In Advances in NeuralInformation Processing Systems
 Pilco: A model-based and data-efficient approach to policysearch,2011, In International Conference on Machine Learning
 Decom-position of Uncertainty in Bayesian Deep Learning for Efficient and Risk-sensitive Learning,2018, InInternational Conference on Machine Learning
 Addressing FUnction Approximation Error inActor-Critic Methods,2018, In International Conference on Machine Learning
 World models,2018, arXiv preprint arXiv:1803
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In International Conferenceon Machine Learning
 Dream to control: Learningbehaviors by latent imagination,2019, arXiv preprint arXiv:1912
 Learning Latent Dynamics for Planning from Pixels,2019, In International Conference onMachine Learning
 Explicit Explore-Exploit Algorithms in Continuous State Spaces,2019, In Advances inNeural Information Processing Systems
 Model-predictive policy learning with uncer-tainty regularization for driving in dense traffic,2019, In 7th International Conference on LearningRepresentations
 Vime:Variational information maximizing exploration,2016, In Advances in Neural Information ProcessingSystems 
 Learning agile and dynamic motor skills for legged robots,2019, ScienceRobotics
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Image augmentation is all you need: Regularizingdeep reinforcement learning from pixels,2020, arXiv preprint arXiv:2004
 Contextual gaussian process bandit optimization,2011, In Advances inneural information processing systems
 Optimal control with learned local models:Application to dexterous manipulation,2016, In 2016 IEEE International Conference on Robotics andAutomation (ICRA)
 Model-ensembletrust-region policy optimization,2018, In International Conference on Learning Representations
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Advances in Neural Information ProcessingSystems
 Stochastic latent actor-critic:Deep reinforcement learning with a latent variable model,2019, arXiv preprint arXiv:1907
 Sunrise: A simple unifiedframework for ensemble learning in deep reinforcement learning,2020, arXiv preprint arXiv:2007
 Learning neural network policies with guided policy search underunknown dynamics,2014, In Advances in Neural Information Processing Systems
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Asynchronous methods for deep reinforcementlearning,2016, In International conference on machine learning
 Neural network dynam-ics for model-based deep reinforcement learning with model-free fine-tuning,2018, In 2018 IEEEInternational Conference on Robotics and Automation (ICRA)
 Value prediction network,2017, In Advances in NeuralInformation Processing Systems
 Deep exploration viabootstrapped DQN,2016, In Advances in neural information processing Systems
 Count-based explorationwith neural density models,2017, In International Conference on Machine Learning
 The Uncertainty BellmanEquation and Exploration,2018, In International Conference on Machine Learning
 Curiosity-driven explorationby self-supervised prediction,2017, In IEEE Conference on Computer Vision and Pattern RecognitionWorkshops
 Learning to plan via deep optimisticvalue exploration,2020, In Proceedings of the 2nd Annual Conference on Learning for Dynamics andControl
 Model-based active exploration,2019, InInternational Conference on Machine Learning
 Curl: Contrastive unsupervised representationsfor reinforcement learning,2020, arXiv preprint arXiv:2004
 Incentivizing exploration in reinforcementlearning with deep predictive models,2015, arXiv preprint arXiv:1507
 An information-theoretic approach to curiosity-driven reinforcementlearning,2012, Theory in Biosciences
 Reinforcement learning: An introduction,2018, MIT press
 Embed to control:A locally linear latent dynamics model for control from raw images,2015, In Advances in neuralinformation processing systems
 Dataefficient reinforcement learning for legged robots,2019, arXiv preprint arXiv:1907
 The general modelarchitecture follows Hafner et al,1000, (2019a)
