title,year,conference
 Massively multilingual sentence embeddings for zero-shotcross-lingual transfer and beyond,2019, Trans
 A largeannotated corpus for learning natural language inference,2015, In Proceedings of the 2015 Conferenceon EmPirical Methods in Natural Language Processing
 Supervisedlearning of universal sentence representations from natural language inference data,2017, In Proceedingsof the 2017 Conference on EmPirical Methods in Natural Language Processing
 Spanbert:Improving pre-training by representing and predicting spans,2020, Transactions of the Association forComPutational Linguistics
 An efficient framework for learning sentence representa-tions,2018, In International Conference on Learning RePresentations (ICLR)
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 Conference on EmPirical Methods in Natural LanguageProcessing (EMNLP)
 Srilm - an extensible language modeling toolkit,2002, In INTERSPEECH
 Learning generalpurpose distributed sentence representations via large scale multi-task learning,2018, In InternationalConference on Learning Representations
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Struct-bert: Incorporating language structures into pre-training for deep language understanding,2020, InInternational Conference on Learning Representations
 Xlnet: Generalized autoregressive pretraining for language understanding,2019, arXiv preprintarXiv:1906
