title,year,conference
 BEGAN: boundary equilibrium generative ad-versarial networks,2017, CoRR
 Model inversion attacks that exploit con-fidence information and basic countermeasures,2015, In Proceedings of the 22Nd ACM SIGSACConference on Computer and Communications Security
 Conditional generative adversarial nets for convolutional face generation,2014, ClassProject for Stanford CS231N: Convolutional Neural Networks for Visual Recognition
 Generative adversarial nets,2014, In Z
 Im-proved training of wasserstein gans,2017, CoRR
 LOGAN: evaluating pri-vacy leakage of generative models using generative adversarial networks,2017, CoRR
 Deep models under the GAN: in-formation leakage from collaborative deep learning,2017, CoRR
 Understanding deep image representations by invertingthem,2015, In IEEE Conference on Computer Vision and Pattern Recognition
 Conditional generative adversarial nets,2014, CoRR
 A data-driven approach to cleaning large face datasets,2014, In 2014 IEEEInternational Conference on Image Processing (ICIP)
 Deep neural networks are easily fooled: Highconfidence predictions for unrecognizable images,2014, CoRR
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, CoRR
