title,year,conference
 A learning algorithm for Boltzmann machines,1985, Cognitivescience
 Information geometry on hierarchy of probability distributions,2001, IEEE Transactions on InformationTheory
 Information Geometry and Its Applications,2016, Springer
 Information geometry of Boltzmann machines,1992, IEEE Transactions onNeural Networks
 Sharp minima can generalize for deep nets,2017, In Proceedings ofthe 34th International Conference on Machine Learning
 Continuous Lattices andDomains,2003, Cambridge University Press
 Deep Learning,2016, MIT Press
 Training products of experts by minimizing contrastive divergence,2002, Neural Computation
 Generalization in deep learning,2017, arXiv:1710
 On large-batch training for deeplearning: Generalization gap and sharp minima,2017, In Proceedings of 5th International Conference on LearningRepresentations
 Deep learning,2015, Nature
 Interpretable sparse high-order Boltzmann machines,2014, InProceedings of the 17th International Conference on Artificial Intelligence and Statistics
 Information-geometric measure for neural spikes,2002, Neural Computation
 A comparison of descriptive models of a single spike train byinformation-geometric measure,2006, Neural computation
 Exploring generalization in deep learning,2017, InAdvances in Neural Information Processing Systems 30
 Deep Boltzmann machines,2009, In Proceedings of the 12th InternationalConference on Artificial Intelligence and Statistics
 An efficient learning procedure for deep Boltzmann machines,2012, NeuralComputation
 Higher-order Boltzmann machines,1986, In AIP Conference Proceedings
 Information processing in dynamical systems: Foundations of harmony theory,1986, In D
 Tensor balancing on statistical manifold,2017, In Proceedings of the 34thInternational Conference on Machine Learning
 Singularities in complete bipartite graph-type Boltzmann machines and upperbounds of stochastic complexities,2005, IEEE Transactions on Neural Networks
