title,year,conference
 Representation learning: A review and newperspectives,2013, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Importance Weighted Autoencoders,2015, arXivpreprint arXiv:1509
 Variational Lossy Autoencoder,2017, In International Conference onLearning Representations
 Nice: Non-linear independent components esti-mation,2014, arXiv preprint arXiv:1410
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Sequential neural modelswith stochastic layers,2016, In Advances in Neural Information Processing Systems
 Draw: A recurrent neural networkfor image generation,2015, arXiv preprint arXiv:1502
 Towardsconceptual compression,2016, arXiv preprint arXiv:1604
 Batch normalization: Accelerating deep network training by re-ducing internal covariate shift,2015, In Proceedings of International Conference on Machine Learning
 Adam: A Method for Stochastic Optimization,2014, arXiv preprintarXiv:1412
 In Advances in Neural Informa-tion Processing Systems,2016, 2016
 Auto-Encoding Variational Bayes,2013, arXiv preprintarXiv:1312
 Deep Kalman filters,2015, arXiv:1511
 Learning multiple layers of features from tiny images,2009, Technical report
 One-shot learning by inverting acompositional causal process,2013, In Advances in Neural Information Processing Systems
 Gradient-based learning applied todocument recognition,1998, In Proceedings of the IEEE Computer Society Conference on ComputerVision and Pattern Recognition
 Auxiliary Deep GenerativeModels,2016, In Proceedings of the International Conference on Machine Learning
 Semi-supervised generation with cluster-awaregenerative models,2017, arXiv preprint arXiv:1704
 Semi-supervised learning with ladder networks,2015, In Advances in Neural Information Processing Systems
 Stochastic Backpropagation and Approx-imate Inference in Deep Generative Models,2014, arXiv preprint arXiv:1401
 Variational Inference with Normalizing Flows,2015, InProceedings of the International Conference on Machine Learning
 Discrete variational autoencoders,2017, In Proceedings of the International Conferenceon Learning Representations
 Pixelcnn++: Improv-ing the pixelcnn with discretized logistic mixture likelihood and other modifications,2017, arXivpreprint:1701
 Deep unsuper-vised learning using nonequilibrium thermodynamics,2015, arXiv preprint arXiv:1503
 Laddervariational autoencoders,2016, In Advances in Neural Information Processing Systems 29
 Variational Gaussian process,2016, In Proceedings ofthe International Conference on Learning Representations
 Factoring variations in natural images with deepgaussian mixture models,2014, In Advances in Neural Information Processing Systems
 Conditional image generation with pixelcnn decoders,2016, arXiv preprintarXiv:1606
