title,year,conference
 The high-dimensional geometry of binary neural networks,2017, CoRR
 Estimating or propagating gradients through stochastic neurons for conditionalcomputation,2013, CoRR
 Heterogeneous acoustic measurements for phonetic classification,1997, In EUROSPEECH
 Binarized neural networks,2016, In Advances in NeuralInformation Processing Systems (NIPS)
 Categorical reparameterization with Gumbel-softmax,2017, In International Conference on LearningRepresentations (ICLR)
 Adam: A method for stochastic optimization,1412, In International Conference on Learning Representations(ICLR)
 Auto-encoding variational Bayes,1312, In International Conference on Learning Representations (ICLR)
 Imagenet classification with deep convolutional neural networks,2012, In Advances inNeural Information Processing Systems (NIPS)
 An empirical evaluation of deep architectures onproblems with many factors of variation,2007, In International Conference on Machine Learning (ICML)
 Gradient-based learning applied to document recognition,1998, Proceedings oftheIEEE
 The concrete distribution: A continuous relaxation of discrete random variables,2017, InInternational Conference on Learning Representations (ICLR)
 Variational tempering,2016, In International Conferenceon Artificial Intelligence and Statistics (AISTATS)
 Variational Bayesian inference with stochastic search,2012, In International Conferenceon Machine Learning (ICML)
 Xnor-net: Imagenet classification using binary convolutional neuralnetworks,2016, In European Conference on Computer Vision (ECCV)
 Stochastic backpropagation and approximate inference in deep generativemodels,2014, In International Conference on Machine Learning (ICML)
 Practical Bayesian optimization of machine learning algorithms,2012, In Advances in NeuralInformation Processing Systems (NIPS)
 Sequence to sequence learning with neural networks,2014, In Advances in Neural InformationProcessing Systems (NIPS)
 Fast dropout training,2013, In International Conference on Machine Learning (ICML)
 Speech database development at MIT: Timit and beyond,1990, Speech Communication
