title,year,conference
 An introduction to propensity score methods for reducing the effects of confoundingin observational studies,2011, Multivariate behavioral research
 Inference on treatment effects afterselection among high-dimensional controls,2014, The Review of Economic Studies
 Bart: Bayesian additive regressiontrees,2010, The Annals of Applied Statistics
 Weighting regressions by propensity scores,2008, EvaluationReview
 Covariate shift by kernel mean matching,2009, 2009
 Learning representations for counterfactual infer-ence,2016, In International Conference on Machine Learning
 Generalized optimal matching methods for causal inference,2016, arXiv preprintarXiv:1612
 Learning transferable features withdeep adaptation networks,2015, In International Conference on Machine Learning
 Domain adaptation: Learning boundsand algorithms,2009, arXiv preprint arXiv:0902
 Counterfactuals and causal inference,2014, CambridgeUniversity Press
 Off-policy temporal-difference learningwith function approximation,2001, In ICML
 The central role of the propensity score in observationalstudies for causal effects,1983, Biometrika
 Estimating individual treatment effect: general-ization bounds and algorithms,2017, In International Conference on Machine Learning
 Counterfactual risk minimization: Learning fromlogged bandit feedback,2015, In International Conference on Machine Learning
