title,year,conference
 Layer normalization,2016, arXiv preprintarXiv:1607
 Neural networksregularization through invariant features learning,2017, arXiv preprint arXiv:1709
 Discovering hiddenfactors of variation in deep networks,2014, arXiv preprint arXiv:1412
 Reducing over-fitting in deep networks by decorrelating representations,2016, 2016
 Ridge regression: Biased estimation for nonorthogonalproblems,1970, Technometrics
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Learning a discriminative dictionary for sparse codingvia label consistent k-svd,2011, In Computer Vision and Pattern Recognition (CVPR)
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning deep parsimoniousrepresentations,2016, In Advances in Neural Information Processing Systems
 Weight normalization: A simple reparameterization to accel-erate training of deep neural networks,2016, In Advances in Neural Information Processing Systems
 Learning structured sparsity indeep neural networks,2016, In Advances in Neural Information Processing Systems
 Understandingdeep learning requires rethinking generalization,2016, arXiv preprint arXiv:1611
