title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Deep voice 2: Multi-speaker neural text-to-speech,2017, arXiv preprintarXiv:1705
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Automatic speechrecognition and speech variability: A review,2007, Speech communication
 Towards diverse and natural image descrip-tions via a conditional gan,2017, In Proceedings of ICCV
 Compari-son of maximum likelihood and gan-based training of real nvps,2017, arXiv preprint arXiv:1705
 Front-end factoranalysis for speaker verification,2011, IEEE Transactions on Audio
 Exploring speech enhancement with generativeadversarial networks for robust speech recognition,2017, arXiv preprint arXiv:1711
 TTS synthesis with bidirectional LSTMbased recurrent neural networks,2014, In Proceedings of Interspeech
 Generating segmental foreign accent,2014, 2014
 Switchboard-1 release 2 ldc97s62,1993, 1993
 Voice conver-sion from unaligned corpora using variational autoencoding Wasserstein generative adversarialnetworks,2017, Proceedings of Interspeech
 Continuous learning control with deep reinforcement,2016, 2016
 Generative adversarial network-based postfilter for statistical parametric speechsynthesis,2017, Proceedings of ICASSP
 Rapid adaptation of foreign-accented hmm-based speech syn-thesis,2011, In Proceedings of Interspeech
 Auto-encoding variational Bayes,2014, ICLR
 Cslu: Foreign accented english release 1,2007,2 ldc2007s08
 Samplernn: An unconditional end-to-end neural audiogeneration model,2017, Proceedings of ICLR
 Wavenet: A generative model forraw audio,2016, arXiv preprint arXiv:1609
 Segan: Speech enhancement generativeadversarial network,2017, Proceedings of Interspeech
 Variationalapproaches for auto-encoding generative adversarial networks,2017, arXiv preprint arXiv:1706
 Exploring inter-and intra-speaker variability in multi-modaltask descriptions,2014, In Robot and Human Interactive Communication
 Foreign accents in synthetic speech:development and evaluation,2005, In Proceedings of Interspeech
 Tacotron: A fully end-to-endtext-to-speech synthesis model,2017, arXiv preprint arXiv:1703
 Statisti-cal parametric speech synthesis using generative adversarial networks under a multi-task learningframework,2017, Proceedings of ASRU
 Seqgan: Sequence generative adversarial netswith policy gradient,2017, In Proceedings of AAAI
 Statistical parametric speech synthesis,2009, SpeechCommunication
 Statistical parametric speech synthesis using deepneural networks,2013, In Acoustics
