title,year,conference
 Apprenticeship learning via inverse reinforcement learning,2004, InProceedings of the 21st international conference on Machine learning
 Towards principled methods for training generative adversarialnetworks,2017, In Proceedings of the 5th international conference on Learning representations
 An actor-critic algorithm for sequence prediction,2017, In Proceedingsof the 5th international conference on Learning representations
 Guided cost learning: Deep inverse optimal controlvia policy optimization,2016, In Proceedings of the 33rd international conference on Machine learning
 Generating sequences with recurrent neural networks,2013, arXiv preprintarXiv:1308
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Long short-term memory,1997, Neural Computation
 Convolutional neural networks for sentence classification,2014, arXiv preprintarXiv:1408
 Adam: A method for stochastic oPtimization,2014, arXiv preprintarXiv:1412
 DeeP reinforce-ment learning for dialogue generation,2016, arXiv preprint arXiv:1606
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Highway networks,2015, arXivpreprintarXiv:1505
 Generating text with recurrent neural net-works,2011, In Proceedings of the 28th international conference on Machine learning
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Seqgan: Sequence generative adversarial netswith policy gradient,2017, In Proceedings of association for the advancement of artificial intelligence
 Adversarial feature matchingfor text generation,2017, In Proceedings of the 34th international conference on Machine learning
