title,year,conference
 Unitary evolution recurrent neural networks,2016, In InternationalConference on Machine Learning
 Layer normalization,2016, arXiv preprint arXiv:1607
 Learning stochastic recurrent networks,2014, arXiv preprintarXiv:1411
 Advances in optimizing recurrent net-works,2013, In Acoustics
 Mxnet:A flexible and efficient machine learning library for heterogeneous distributed systems,2015, arXivpreprint arXiv:1512
 A recurrent latent variablemodel for sequential data,2015, In Advances in neural information processing systems
 Finding structure in time,1990, Cognitive science
 Bayesian recurrent neural networks,2017, arXiv preprintarXiv:1704
 Sequential neural models with stochasticlayers,2016, In Advances in Neural Information Processing Systems
 A theoretically grounded application of dropout in recurrent neuralnetworks,2016, In Advances in neural information processing systems
 Deep learning,2016, MIT press
 Generating sequences with recurrent neural networks,2013, arXiv preprint arXiv:1308
 Draw: A recurrent neuralnetwork for image generation,2015, arXiv preprint arXiv:1502
 On the approximation capability of recurrent neural networks,2000, Neurocomputing
 Long short-term memory,1997, Neural computation
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprint arXiv:1412
 Zoneout: Regularizing rnns by randomly preserving hiddenactivations,2016, arXiv preprint arXiv:1606
 Building a large annotated corpus of english:The penn treebank,1993, Computational linguistics
 Pointer sentinel mixture models,2016, arXiv preprintarXiv:1609
 Regularizing and optimizing lstm language models,2017, arXivpreprint arXiv:1708
 Context dependent recurrent neural network language model,2012, SLT
 Gradient calculations for dynamic recurrent neural networks: A survey,1995, IEEETransactions on Neural networks
 The utility driven dynamic error propagation network,1987, University ofCambridge Department of Engineering
 Learning representations by back-propagatingerrors,1988, Cognitive modeling
 Recurrent dropout without memory loss,2016, arXiv preprintarXiv:1603
 Turing computability with neural nets,1991, Applied MathematicsLetters
 Full-capacity unitary recurrent neuralnetworks,2016, In Advances in Neural Information Processing Systems
 Recurrent neural network regularization,2014, arXiv preprintarXiv:1409
