title,year,conference
 Designing neural network architectures usingreinforcement learning,2016, arXiv preprint arXiv:1611
 Batch-normalized maxout network in network,2015, arXiv preprintarXiv:1511
 Torch7: A matlab-like environment for machine learning,2011, InBigLearn
 A bayesian method for the induction of probabilistic networks fromdata,1992, Machine learning
 Imagenet: A large-scale hierarchicalimage database,2009, In Computer Vision and Pattern Recognition
 De-caf: A deep convolutional activation feature for generic visual recognition,2014, In International Conference onMachine Learning
 Discovering hidden variables: A structure-basedapproach,2001, In Advances in Neural Information Processing Systems
 Made: Masked autoencoder for distribu-tion estimation,2015, In ICML
 Rich feature hierarchies for accurate objectdetection and semantic segmentation,2014, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Framewise phoneme classification with bidirectional lstm and otherneural network architectures,2005, Neural Networks
 Deep residual learning for image recognition,2016, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Distilling the knowledge in a neural network,2015, arXiv preprintarXiv:1503
 A fast learning algorithm for deep belief nets,2006, Neuralcomputation
 Densely connected convolutionalnetworks,2016, arXiv preprint arXiv:1608
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In International Conference on Machine Learning
 Learning multiple layers of features from tiny images,2009, 2009
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in neural information processing systems
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Learning transferable features with deepadaptation networks,2015, In International Conference on Machine Learning
 Neural networks with differentiable structure,2016, arXiv preprint arXiv:1606
 Evolving deep neural networks,2017, arXiv preprintarXiv:1703
 The Bayes net toolbox for Matlab,2001, Computing Science and Statistics
 Connectionist learning of belief networks,1992, Artificial intelligence
 Reading digits innatural images with unsupervised feature learning,2011, In NIPS workshop on deep learning and unsupervisedfeature learning
 Large-scale evolution of image classifiers,2017, arXiv preprint arXiv:1703
 Pattern recognition and neural networks,2007, Cambridge university press
 Gradual dropin of layers to train very deep neuralnetworks,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Learning stochastic inverses,2013, In Advances in neuralinformation processing systems
 Going deeper with convolutions,2015, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Wide residual networks,2016, arXiv preprint arXiv:1605
 Neural architecture search with reinforcement learning,2016, arXiv preprintarXiv:1611
 Learning transferable architectures for scal-able image recognition,2017, arXiv preprint arXiv:1707
