title,year,conference
 Soundnet: Learning sound representations fromunlabeled video,2016, In Advances in Neural Information Processing Systems
 Speech emotion recog-nition from spectrograms with deep convolutional neural network,2017, In Platform Technology andService (PlatCon)
 Very deep convolutional neuralnetworks for raw waveforms,2017, In Acoustics
 Comparison of parametric representations for monosyllabicword recognition in continuously spoken sentences,1980, IEEE transactions on acoustics
 Representation learn-ing for speech emotion recognition,2016, Interspeech 2016
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the Thirteenth International Conference on Artificial Intelligenceand Statistics
 Deep speech: Scaling up end-to-endspeech recognition,2014, arXiv preprint arXiv:1412
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Learning thespeech front-end with raw waveform cldnns,2015, In Sixteenth Annual Conference of the InternationalSpeech Communication Association
 Learning features of music from scratch,2016, arXivpreprint arXiv:1611
 Adieu features? end-to-end speech emotion recognition usinga deep convolutional recurrent network,2016, In Acoustics
 Visualizing and understanding convolutional networks,2014, InEuropean conference on computer vision
 An experimental study of speech emotion recognition based ondeep convolutional neural networks,2015, In Affective Computing and Intelligent Interaction (ACII)
