title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 Learned primal-dual reconstruction,2017, arXiv preprintarXiv:1707
 End to end learningfor self-driving cars,2016, arXiv preprint arXiv:1604
 Automatic classification ofpulmonary peri-fissural nodules in computed tomography using an ensemble of 2D views and aconvolutional neural network out-of-the-box,2015, Medical image analysis
 Monotonic algorithms for transmission tomography,1999, IEEEtransactions on medical imaging
 Iterative PET image reconstruction using convolutional neural network repre-sentation,2017, arXiv preprint arXiv:1710
 Guest editorial deep learning inmedical imaging: Overview and future promise ofan exciting new technique,2016, IEEE Transactionson Medical Imaging
 Lung nodule detection on thoracic computed tomography im-ages: Preliminary evaluation of a computer-aided diagnosis system,2002, Medical Physics
 Learning a variational network for reconstruction of accelerated MRIdata,2017, arXiv preprint arXiv:1704
 Strategies for CT radiation dose optimization,2004, Radiology
 Low-dose CT reconstruction using spatiallyencoded nonlocal penalty,2017, Medical Physics
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Self-paced convolutional neural network for computer aided detection inmedical imaging analysis,2017, In International Workshop on Machine Learning in Medical Imaging
 Guidelines for management of small pul-monary nodules detected on CT scans: a statement from the fleischner society,2005, Radiology
 Single-slice rebinning method for helical Cone-beam CT,1999, Physics in medicine and biology
 Overdiagnosis in low-dose computed tomography screening for lung cancer,2014, JAMA internal medicine
 A deepcascade of convolutional neural networks for dynamic MR image reconstruction,2017, arXiv preprintarXiv:1704
 Pulmonary nodule detection in CT images: false positive reduction using multi-viewconvolutional networks,2016, IEEE transactions on medical imaging
 Reduced lung-cancer mortality with low-dosecomputed tomographic screening,2011, NEngl JMed
 End-to-end scene text recognition,2011, In ComputerVision (ICCV)
 Iterative low-dose CT recon-struction with priors trained by artificial neural network,2017, IEEE Transactions on Medical Imaging
 A cascaded convolutional nerualnetwork for x-ray low-dose CT image denoising,2017, arXiv preprint arXiv:1705
