title,year,conference
 Layer normalization,2016, CoRR
 Neural machine translation by jointlylearning to align and translate,2014, CoRR
 A large annotatedcorpus for learning natural language inference,2015, CoRR
 A fast unified model for parsing and sentence understanding,2016, In Proceedingsof the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: LongPapers)
 Syntactic Structures,1957, Mouton and Co
 Mathematical foundations for a compositional distributedmodel of meaning,2011, Linguistic Analysis
 Recurrent neural net-work grammars,2016, In Proceedings of the 2016 Conference of the North American Chapterof the Association for Computational Linguistics: Human Language Technologies
 FrameWise phoneme classification with bidirectional lstm andother neural network architectures,2005, Neural Networks
 Long short-term memory,0899, Neural Comput
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In Francis R
 Exploring thelimits of language modeling,2016, CoRR
 A convolutional neural network formodelling sentences,2014, Proceedings of the 52nd Annual Meeting of the Association for ComputationalLinguistics
 Structured Attention Networks,2017, InICLR 2017
 Adam: A method for stochastic optimization,2014, CoRR
 Overcoming catastrophic forgetting inneural networks,2017, Proceedings of the National Academy of Sciences
 The forest convolutional network: Compositional distributionalsemantics with a neural chart and without binarization,1155, In Proceedings of the 2015 Conference onEmpirical Methods in Natural Language Processing
 Dependency-based convolutional neuralnetworks for sentence embedding,2015, In Proceedings of the 53rd Annual Meeting of the Associationfor Computational Linguistics and the 7th International Joint Conference on Natural LanguageProcessing (Volume 1: Long Papers)
 The Stanford CoreNLP natural language processing toolkit,2014, In Association forComputational Linguistics (ACL) System Demonstrations
 Linguistic regularities in continuous spaceword representations,2013, In Proceedings of the 2013 Conference of the North American Chapterof the Association for Computational Linguistics: Human Language Technologies
 Dynet: The dynamic neural network toolkit,2017, arXivpreprint arXiv:1701
 A practical and linguistically-motivatedapproach to compositional distributional semantics,2014, In Proceedings of the 52nd Annual Meeting ofthe Association for Computational Linguistics (Volume 1: Long Papers)
 Glove: Global vectors for wordrepresentation,2014, In Empirical Methods in Natural Language Processing (EMNLP)
 Reading and thinking: Re-read LSTM unitfor textual entailment recognition,2016, In COLING 2016
 The Syntactic Process,2000, MIT Press
 Improved semantic representationsfrom tree-structured long short-term memory networks,2015, In Proceedings of the 53rd Annual Meetingof the Association for ComPutational Linguistics and the 7th International Joint Conference onNatural Language Processing (Volume 1: Long PaPers)
 Attention is all you need,2017, CoRR
 Learning tocompose words into sentences with reinforcement learning,2016, 2016
 Recognition and parsing of context-free languages in time n3 ,1967, Information andControl
