title,year,conference
 Deepmind lab,2016, arXiv preprint arXiv:1612
 Using occupancy grids for mobile robot perception and navigation,1989, Computer
 Modeling spatial knowledge,1978, Cognitive science
 Deep successor reinforcementlearning,2016, arXiv preprint arXiv:1606
 A large-scale hierarchical multi-view rgb-d objectdataset,1817, In Robotics and Automation (ICRA)
 Learning tonavigate in complex environments,2016, CoRR
 Human-level control through deepreinforcement learning,2015, Nature
 Deep neural networks are easily fooled: High confidence pre-dictions for unrecognizable images,2015, In 2015 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Mastering the game of gowith deep neural networks and tree search,2016, Nature
 Pop-up SLAM: Semantic monocular planeslam for low-texture environments,2016, In Intelligent Robots and Systems (IROS)
 Target-driven visual navigation in indoor scenes using deep reinforcement learning,2017, In Robotics and Automation(ICRA)
2 per frame,1200, Our episodes are of fixed time length ending at 40 secondseach
