title,year,conference
 Robustness to adversarial examples through an ensemble ofspecialists,2017, arXiv preprint arXiv:1702
 Bagging predictors,1996, Machine learning
 Context-dependent pre-trained deep neuralnetworks for large-vocabulary speech recognition,2012, IEEE Transactions on audio
 Ensemble methods in machine learning,2000, Multiple classifier systems
 Detecting adversarialsamples from artifacts,2017, arXiv preprint arXiv:1703
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Fractional max-pooling,2014, arXiv preprint arXiv:1412
 Towards deep neural network architectures robust to adversarialexamples,2014, arXiv preprint arXiv:1412
 Neural network ensembles,1990, IEEE transactions on patternanalysis and machine intelligence
 Back propagation is sensitive to initial conditions,1991, In Advancesin neural information processing systems
 The bellkor solution to the netflix grand prize,2009, Netflix prize documentation
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Deep learning,2015, Nature
 On detecting adversarialperturbations,2017, arXiv preprint arXiv:1702
 clev-erhans v1,2016, 0
 Distillation as adefense to adversarial perturbations against deep neural networks,2016, In Security and Privacy (SP)
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
