title,year,conference
 Emergence of scaling in random networks,1999, Science
 Finding matches in a haystack: A max-pooling strategy for graph matching in the presence of outliers,2014, In CVPR
 Gpu-accelerated hungarian algorithms for the linear assignment prob-lem,2016, Parallel Computing
 Neuralmessage passing for quantum chemistry,2017, In Proceedings of the 34th International Conferenceon Machine Learning
 Chemnet: A transferableand generalizable deep neural network for small-molecule property prediction,2017, arXiv preprintarXiv:1712
 Automatic chemicaldesign using a data-driven continuous representation of molecules,2016, CoRR
 Recognition of group activities using dynamic probabilistic net-works,2003, In ICCV
 Learning graphical state transitions,2017, In ICLR
 Auto-encoding variational bayes,2013, CoRR
 GANS for sequences of discrete elements withthe gumbel-softmax distribution,2016, CoRR
 Grammar variational autoen-coder,2017, In ICML
 Gated graph sequence neuralnetworks,2015, CoRR
 Adversarial autoen-coders,2015, CoRR
 Molecular de novodesign through deep reinforcement learning,2017, CoRR
 Quantumchemistry structures and properties of 134 kilo molecules,2014, Scientific Data
 Generating focussedmolecule libraries for drug discovery with recurrent neural networks,2017, CoRR
 Dynamic edge-conditioned filters in convolutional neu-ral networks on graphs,2017, In CVPR
 Learning structured output representation using deepconditional generative models,2015, In NIPS
 A note on the evaluation of generativemodels,2015, CoRR
 A learning algorithm for continually running fully recurrentneural networks,1989, Neural Computation
 Scene graph generation byiterative message passing,2017, In CVPR
 Seqgan: Sequence generative adversarial netswith policy gradient,2017, In AAAI
