title,year,conference
 Neuro-dynamic programming,1996, Athena Scientific
 Explain yoUr move: Understanding agent actions Using focUsed featUresaliency,2020, In International Conference on Learning Representations
 Transparencyand explanation in deep reinforcement learning neUral networks,2018, CoRR
 Explainablereinforcement learning via reward decomposition,2019, In Proceedings of the IJCAI 2019 Workshop onExplainable Artificial Intelligence
 Minimal sUfficient explanations for factoredmarkov decision processes,2009, In Nineteenth International Conference on Automated Planning andScheduling
 ContinUoUs control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 HUman-level controlthroUgh deep reinforcement learning,2015, Nature
 CoUnterfactUal states for atariagents via generative deep learning,2019, arXiv preprint arXiv:1909
 General valUe fUnctionnetworks,2018, arXiv preprint arXiv:1807
 Horde : A scalable real-time architectUre for learning knowledge from UnsUpervisedsensorimotor interaction categories and sUbject descriptors,2011, In International Conference onAutonomous Agents and Multiagent Systems
 Reinforcement learning: An introduction,2018, MIT press
 Hybrid reward architectUre for reinforcement learning,2017, In Advances in Neural InformationProcessing Systems
 Grandmasterlevel in starcraft ii using multi-agent reinforcement learning,2019, Nature
 Contrastive explanations for reinforcementlearning in terms of expected consequences,2018, In Proceedings of the Workshop on Explainable AI onthe IJCAI conference
