title,year,conference
 A convergence theory for deep learning via Over-Parameterization,2018, CoRR
 Stronger generalization bounds fordeep nets via a compression approach,2018, CoRR
 Implicit regularization in deep matrixfactorization,2019, arXiv preprint arXiv:1905
 A closer lookat memorization in deep netWorks,2017, In International Conference on Machine Learning
 Spectrally-normalized margin bounds forneural networks,2017, In Advances in Neural Information Processing Systems
 On exponential convergence of SGD in non-convexover-parametrized learning,2018, CoRR
 Overfitting or perfect fitting? risk bounds for clas-sification and regression rules that interpolate,2018, In Advances in Neural Information ProcessingSystems
 SGD learns over-parameterized networks that provably generalize on linearly separable data,2018, In ICLR
 Gradient descent finds globalminima of deep neural networks,2018, CoRR
 Gradient descent provably optimizesover-parameterized neural networks,2018, CoRR
 Does learning require memorization? a short tale about a long tail,2019, arXiv preprintarXiv:1906
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Generating sequences with recurrent neural networks,2013, arXiv preprintarXiv:1308
 Identity matters in deep learning,2017, 2017
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Identity mappings in deep residualnetworks,2016, In European conference on computer vision
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Photo-realistic sin-gle image super-resolution using a generative adversarial network,2017, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Learning overparameterized neural networks via stochastic gradientdescent on structured data,2018, In NIPS
 Conditional generative adversarial nets,2014, arXiv preprintarXiv:1411
 In search of the real inductive bias: On therole of implicit regularization in deep learning,2014, CoRR
 Exploring general-ization in deep learning,2017, In Advances in Neural Information Processing Systems
 A PAC-Bayesian approach toSpectrally-Normalized margin bounds for neural networks,2018, In ICLR
 Downsampling leads to im-age memorization in convolutional autoencoders,2018, CoRR
 Exact solutions to the nonlinear dy-namics of learning in deep linear neural networks,2014, In International Conference on LearningRepresentations
 Non-vacuousgeneralization bounds at the ImageNet scale: a PAC-Bayesian compression approach,2019, In ICLR
 Stochastic gradient descent optimizesover-parameterized deep ReLU networks,2018, CoRR
