title,year,conference
 A latent variable modelapproach to pmi-based word embeddings,2016, Transactions of the Association for ComputationalLinguistics
 Laplacian eigenmaps and spectral techniques for embedding andclustering,2002, In Advances in neural information processing systems
 Playlist prediction via metricembedding,2012, In Proceedings of the 18th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Introduction toalgorithms,2009, MIT press
 Convolutional networks on graphs for learning molecularfingerprints,2015, In Advances in neural information processing systems
 Is a single embedding enough? learning node representationsthat capture multiple social contexts,2019, In The World Wide Web Conference
 Recurrent collective classification,2017, arXiv preprintarXiv:1703
 An axiomatic characterization of causal counterfactuals,1998, Foundationsof Science
 Bayesian nonparametric pois-son factorization for recommendation systems,2014, In Artificial Intelligence and Statistics
 Content-based recommendations with poissonfactorization,2014, In Advances in Neural Information Processing Systems
 On isometric embeddings of graphs,1985, Transactions of theAmerican mathematical Society
 node2vec: Scalable feature learning for networks,2016, In Proceedingsof the 22nd ACM SIGKDD international conference on Knowledge discovery and data mining
 Representation learning on graphs: Methodsand applications,2017, arXiv preprint arXiv:1709
 On learning dis-tributions from their samples,2015, In Conference on Learning Theory
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Variational graph auto-encoders,2016, arXiv preprintarXiv:1611
 On the generalization of equivariance and convolution in neuralnetworks to the action of compact groups,2018, ICML
 Algorithms for non-negative matrix factorization,2001, In Advancesin neural information processing systems
 Variational autoencodersfor collaborative filtering,2018, In Proceedings of the 2018 World Wide Web Conference
 The geometry of graphs and some of its algo-rithmic applications,1995, Combinatorica
 Invariant and equivariant graphnetworks,2019, ICML
 Hats: A hierarchical sequence-attention framework for inductive set-of-sets embeddings,2019, In KDD
 Probabilistic matrix factorization,2008, In Advances in neuralinformation processing systems
 Janossy pool-ing: Learning deep permutation-invariant functions for variable-size inputs,2018, arXiv preprintarXiv:1811
 Relational poolingfor graph representations,2019, arXiv preprint arXiv:1903
 Asymmetric transitivity preserv-ing graph embedding,2016, In Proceedings of the 22nd ACM SIGKDD international conference onKnowledge discovery and data mining
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Deepwalk: Online learning of social repre-sentations,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Guaranteed minimum-rank solutions of linearmatrix equations via nuclear norm minimization,2010, SIAM review
 struc2vec: Learning noderepresentations from structural identity,2017, In Proceedings of the 23rd ACM SIGKDD InternationalConference on Knowledge Discovery and Data Mining
 Fromcommunity to role-based graph embeddings,2019, arXiv preprint arXiv:1908
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 Learning a distance metric from a network,2011, In Advancesin Neural Information Processing Systems
 On thelimitations of representing functions on sets,2019, arXiv preprint arXiv:1901
 Acomprehensive survey on graph neural networks,2019, arXiv preprint arXiv:1901
 Revisiting semi-supervised learningwith graph embeddings,2016, ICML
 Position-aware graph neural networks,2019, arXiv preprintarXiv:1906
 Link prediction based on graph neural networks,2018, In Advances inNeural Information Processing Systems
 Graph neuralnetworks: A review of methods and applications,2018, arXiv preprint arXiv:1812
 Predicting multicellular function through multi-layer tissuenetworks,2017, Bioinformatics
 Our implementation is inPyTorch using Python 3,2014,6
