title,year,conference
 Reinforcementlearning through asynchronous advantage actor-critic on a GPU,2017, In International Conference onLearning Representations
 Distributed distributional deterministicpolicy gradients,2018, In International Conference on Learning Representations
 Exploration by random networkdistillation,2019, May 2019
 Efficient parallel methods fordeep reinforcement learning,2017, arXiv preprint arXiv:1705
 Improving exploration in evolution strategies for deep reinforcement learning via apopulation of novelty-seeking agents,2018, pp
 Coordinated exploration in concurrent reinforcementlearning,2018, In Proceedings of the 35th International Conference on Machine Learning
 Addressing function approximation error inactor-critic methods,2018, In Proceedings of the 35th International Conference on Machine Learning
 Reinforcement learning withdeep energy-based policies,2017, In Proceedings of the 34th International Conference on MachineLearning
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In Proceedings of the 35thInternational Conference on Machine Learning
 Distributed prioritized experience replay,2018, In International Conference onLearning Representations
 Population based training of neural networks,2017, arXiv preprintarXiv:1711
 Guided policy search,2013, In Proceedings of the 30th InternationalConference on Machine Learning
 GPU-accelerated robotic simulation for distributed reinforcement learning,2018, In Conferenceon Robot Learning
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Asynchronous methods for deep reinforcementlearning,2016, In Proceedings of the 33rd International Conference on Machine Learning
 Massively parallel methods for deepreinforcement learning,2015, arXiv preprint arXiv:1507
 Self-imitation learning,2018, In Proceedingsof the 35th International Conference on Machine Learning
 CEM-RL: Combining evolutionary and gradient-based methodsfor policy search,2019, In International Conference on Learning Representations
 Evolution strategies as ascalable alternative to reinforcement learning,2017, arXiv preprint arXiv:1703
 Trust regionpolicy optimization,2015, In Proceedings of the 32nd International Conference on Machine Learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Distral: Robust multitask reinforcement learning,2017, InAdvances in Neural Information Processing Systems
 The role of exploration in learning control,1992, Handbook ofIntelligent Control: Neural
 Scalable trust-regionmethod for deep reinforcement learning using kronecker-factored approximation,2017, In Advances inNeural Information Processing Systems
 On learning intrinsic rewards for policy gradientmethods,2018, In Advances in Neural Information Processing Systems
