title,year,conference
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Convolutional networks on graphs for learning molecularfingerprints,2015, In Advances in neural information processing systems
 Made: Masked autoencoder fordistribution estimation,2015, In International Conference on Machine Learning
 Automatic chemical design using a data-driven contin-uous representation of molecules,2018, ACS central science
 Flow++: Improv-ing flow-based generative models with variational dequantization and architecture design,2019, InProceedings of the 36th International Conference on Machine Learning
 Junction tree variational autoencoder formolecular graph generation,2018, arXiv preprint arXiv:1802
 Auto-encoding variational bayes,2013, In 2nd InternationalConference on Learning Representations
 Glow: Generative flow with invertible 1x1 convolutions,2018, InAdvances in Neural Information Processing Systems
 Im-proved variational inference with inverse autoregressive flow,2016, In Advances in neural informationprocessing systems
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Constrained generation of semantically valid graphs viaregularizing variational autoencoders,2018, In Advances in Neural Information Processing Systems
 Graphnvp: An invert-ible flow model for generating molecular graphs,2019, arXiv preprint arXiv:1905
 Exploring deep recurrent models with reinforcement learning formolecule design,2018, In 6th International Conference on Learning Representations
 Masked autoregressive flow for densityestimation,2017, In Advances in Neural Information Processing Systems
 Molecularrnn: Generatingrealistic molecular graphs with optimized properties,2019, arXiv preprint arXiv:1905
 Quantumchemistry structures and properties of 134 kilo molecules,2014, Scientific Data
 Variational inference with normalizing flows,2015, arXivpreprint arXiv:1505
 Designing randomgraph models using variational autoencoders with applications to chemical design,2018, arXiv preprintarXiv:1802
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Generating focusedmolecule libraries for drug discovery with recurrent neural networks,2017, ACS central science
 Collective classification in network data,2008, AI Magazine
 Graphvae: Towards generation of small graphs usingvariational autoencoders,2018, In International Conference on Artificial Neural Networks
 A note on the evaluation of generative models,2016, InInternational Conference on Learning Representations
 Pixel recurrent neural networks,2016, InInternational Conference on Machine Learning
 Graph convolutional pol-icy network for goal-directed molecular graph generation,2018, In Advances in Neural InformationProcessing Systems
 Graphrnn: Generatingrealistic graphs with deep auto-regressive models,2018, arXiv preprint arXiv:1802
