title,year,conference
 Deep residual learning for image recognition,2016, In 2016 IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Mobilenets: Efficient convolutional neural networks for mobile visionapplications,2017, CoRR
 Training cnns withlow-rank filters for efficient image classification,2016, In Proceedings of the International Conference on LearningRepresentations (ICLR)
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In Proceedings of the 32nd International Conference on Machine Learning
 Epitomic analysis of appearance and shape,2003, In 9th IEEEInternational Conference on Computer Vision ICCV
 Learning multiple layers of features from tiny images,2009, Technical report
 Fast convnets using group-wise brain damage,2016, In 2016 IEEEConference on Computer Vision and Pattern Recognition
 Deep learning,2015, Nature
 Network in network,2014, In Yoshua Bengio and Yann LeCun (eds
 Darts: Differentiable architecture search,2019, In InternationalConference on Learning Representations (ICLR)
 SSD: single shot multibox detector,2016, In European Conference on Computer Vision
 Thinet: A filter level pruning method for deep neural networkcompression,2017, In IEEE International Conference on Computer Vision
 Weighted-entropy-based quantization for deep neural networks,2017, In 2017 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Mobilenetv2:Inverted residuals and linear bottlenecks,2018, In 2018 IEEE Conference on Computer Vision and PatternRecognition
 On compressing deep models by low rank andsparse decomposition,2017, In IEEE Conference on Computer Vision and Pattern Recognition
 Discrimination-aware channel pruning for deep neural networks,2018, In Advances in NeuralInformation Processing Systems 31: Annual Conference on Neural Information Processing Systems 2018
