title,year,conference
 Modular Multitask Reinforcement Learning withPolicy Sketches,2017, International Conference in Machine Learning
 The Option-Critic Architecture,2017, AAAI
 Probabilistic inferencefor determining options in reinforcement learning,2016, Machine Learning
 Benchmarking Deep ReinforcementLearning for Continuous Control,2016, International Conference in Machine Learning
 Diversity is All You Need:Learning Skills without a Reward Function,2019, International Conference in Learning Representations
 Stochastic Neural Networks for Hierarchical Re-inforcement Learning,2017, International Conference in Learning Representations
 ReverseCurriculum Generation for Reinforcement Learning,1938, Conference on Robot Learning
 Meta Learning SharedHierarchies,2018, International Conference in Learning Representations
 Latent Space Policies forHierarchical Reinforcement Learning,2018, Internation Conference in Machine Learning
 When Waiting is not an Option :Learning Options with a Deliberation Cost,2017, AAAI
 Learning and Transfer of Modulated Locomotor Controllers,2016, 2016
 A Natural Policy Gradient,2002, Advances in Neural Information Processing Systems
 Hierarchical Imitation andReinforcement Learning,2018, International Conference in Machine Learning
 Hierarchical Actor-Critic,2017, arXiv:1712
 Hierarchical visuomotor control of humanoids,2019, International Conferencein Learning Representations
 Human-level control through deep reinforcement learning,2015, Nature
 Data-Efficient Hierarchical ReinforcementLearning,2018, Advances in Neural Information Processing Systems
 VisualReinforcement Learning with Imagined Goals,2018, Adavances in Neural Information ProcessingSystems
 Learning Dexter-ous In-Hand Manipulation,2018, pp
 MCP: LearningComposable Hierarchical Control with Multiplicative Compositional Policies,2019, 5 2019
 Natural Actor-Critic,2008, Neurocomputing
 HIGH-DIMENSIONAL CONTINUOUS CONTROL USING GENERALIZED ADVANTAGE ESTIMA-TION,2016, International Conference in Learning Representations
 Proximal Pol-icy Optimization Algorithms,2017, 2017
 Hierarchical and interpretable skill acquisition inmulti-task reinforcement Learning,2018, International Conference in Learning Representations
 Mastering thegame of Go without human knowledge,1476, Nature
 Multitask Reinforcement Learning for Zero-shotGeneralization with Subtask Dependencies,2018, Advances in Neural Information Processing Systems
 The Mirage of Action-Dependent Baselines in Reinforcement Learning,2018, InternationConference in Machine Learning
 Strategic Attentive Writer for LearningMacro-Actions,2016, Advances in Neural Information Processing Systems
 Credit Assignment Techniques inStochastic Computation Graphs,2019, 1 2019
 SimPle Statistical Gradient-Following Algorithms for Connectionist Reinforce-ment Learning,1992, Machine Learning
