title,year,conference
 Genattack: Practical black-box attacks with gradient-free optimization,2019, In Proceedingsofthe Genetic and Evolutionary Computation Conference
 Obfuscated gradients give a false sense ofsecurity: Circumventing defenses to adversarial examples,2018, In ICML
 Decision-based adversarial attacks: Reliableattacks against black-box machine learning models,2017, arXiv preprint arXiv:1712
 Guessing smart: Biasedsampling for efficient black-box adversarial attacks,2018, arXiv preprint arXiv:1812
 Towards evaluating the robustness of neural networks,2017, InSecurity and Privacy (SP)
 Hopskipjumpattack: A query-efficientdecision-based attack,2019, arXiv preprint arXiv:1904
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Black-box adversarial attacks withlimited queries and information,2018, In International Conference on Machine Learning
 Prior convictions: Black-box adversarialattacks with bandits and priors,2018, arXiv preprint arXiv:1807
 Adversarial attacks on stochastic bandits,2018, InAdvances in Neural Information Processing Systems
 Adversarial machine learning at scale,2016, arXivpreprint arXiv:1611
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Zeroth-order stochastic variance reduction for nonconvex optimization,2018, InS
 signSGD via zeroth-order oracle,2019, InInternational Conference on Learning Representations
 Torchvision the machine-vision package of torch,2010, InProceedings of the 18th ACM International Conference on Multimedia
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACM onAsia Conference on Computer and Communications Security
 Rethinkingthe inception architecture for computer vision,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Autozoom: Autoencoder-based zeroth order optimization method for attackingblack-box neural networks,2019, AAAI
 Thelimitations of adversarial training and the blind-spot attack,2019, arXiv preprint arXiv:1901
