title,year,conference
 Vector-based navigation Using grid-like representations in artificial agents,0028, Nature
 Curriculum learning,2009, InProceedings of the 26th annual international conference on machine learning
 Accurate Path Integration in Continuous Attractor Network Modelsof Grid Cells,1553, PLoS Computational Biology
 Emergence of grid-like representations by training recurrentneural networks to perform spatial localization,2018, 3 2018
 Weight agnostic neural networks,2019, arXiv preprint arXiv:1906
 Neural Turing Machines,2014, 10 2014
 Memory-based control withrecurrent neural networks,2015, arXiv preprint arXiv:1512
 Ring attractor dynamics emerge from a spiking modelof the entire protocerebral bridge,2017, Frontiers in behavioral neuroscience
 Ring attractor dynamics inthe Drosophila central brain,1095, Science (New York
 Reservoir computing approaches to recurrent neuralnetwork training,1574, Computer Science Review
 Context-dependentcomputation by recurrent dynamics in prefrontal cortex,2013, Nature
 Learning to Navigate in Complex Environments,2016, 11 2016
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 O’Keefe and Lynn Nadel,1978, The hippocampus as a cognitive map
 Modular q-learning based multi-agent coop-eration for robot soccer,2001, Robotics and Autonomous Systems
 Generating Coherent Patterns of Activity from Chaotic NeuralNetworks,0896, Neuron
3	Exploring the low D network dynamicsRecurrent neural networks are nonlinear dynamical systems,2017, As such
7	Linking dynamics to connectivityPretraining modified the internal connectivity of the networks,2018, Here
