title,year,conference
 Longshort-term memory and learning-to-learn in networks of spiking neurons,2018, In Advances in NeuralInformation Processing Systems
 Spikeprop: backpropagation for networksof spiking neurons,2000, In ESANN
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Gradient descent for spiking neural networks,2018, InAdvances in Neural Information Processing Systems
 Spiking deep networks with lif neurons,2015, arXiv preprintarXiv:1510
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Enabling spike-based backpropagation instate-of-the-art deep neural network architectures,2019, arXiv preprint arXiv:1903
 Surrogate gradient learning in spikingneural networks,2019, arXiv preprint arXiv:1901
 Going deeper in spikingneural networks: Vgg and residual architectures,2019, Frontiers in neuroscience
 Slayer: Spike layer error reassignment in time,2018, InAdvances in Neural Information Processing SyStemS
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Competitive hebbian learning throughspike-timing-dependent synaptic plasticity,2000, Nature neuroscience
 Backpropagation through time: what it does and how to do it,1990, Proceedings ofthe IEEE
 Spatio-temporal backpropagation fortraining high-performance spiking neural networks,2018, Frontiers in neuroscience
 Superspike: Supervised learning in multilayer spiking neuralnetworks,2018, Neural computation
