title,year,conference
 Unitary evolution recurrent neural networks,2016, In Proceedingsof the 33rd International Conference on Machine Learning
 An empirical evaluation of generic convolutionaland recurrent networks for sequence modeling,2018, arXiv:1803
 Learning long-term dependencies with gradient descent isdifficult,1994, IEEE Trans
 Dilated recurrent neural networks,2017, In Advances in Neural Information ProcessingSystems 30
 Dynamical isometry and a mean fieldtheory of rnns: Gating enables signal propagation in recurrent neural networks,2018, In InternationalConference on Machine Learning
 Memory traces in dynamical systems,2008, PNAS
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Recurrent orthogonal networks and long-memorytasks,2016, In 33rd International Conference on Machine Learning
 Untersuchungen zu dynamischen neuronalen Netzen,1991, PhD thesis
 Long short-term memory,1997, Neural Computation
 A simple way to initialize recurrent networks of rectified linearunits,2015, 2015
 An analysis of neural language modelingat multiple scales,2018, arXiv:1803
 Regularizing and optimizing lstmlanguage models,2018, In International Conference on Learning Representations (ICLR)
 Resurrecting the sigmoid in deeplearning through dynamical isometry: theory and practice,2017, In Advances in Neural InformationProcessing Systems (NIPS)
 Recurrent network models of sequencegeneration and memory,2016, Neuron
 Full-capacity unitary recurrent neuralnetworks,2016, In Advances in Neural Information Processing Systems 29
