title,year,conference
 Hindsight experience replay,2017, CoRR
 The option-critic architecture,2016,	CoRR
 Se3-nets: Learning rigid body motion using deep neuralnetworks,2016, CoRR
 Self-supervised visual planning withtemporal skip connections,2017, CoRR
 Robustness viaretrying: Closed-loop robotic manipulation with self-supervised learning,2018, CoRR
 Visualforesight: Model-based deep reinforcement learning for vision-based robotic control,2018, CoRR
 A new approach to visual servoing in robotics,1042, IEEETransactionsonRoboticsandAutomation
 Diversity is all you need:Learning skills without a reward function,2018, CoRR
 Search on the replay buffer: Bridg-ing planning and reinforcement learning,2019, CoRR
 Deep visual foresight for planning robot motion,2016,	CoRR
 Deep predictive policy train-ing using reinforcement learning,2017, CoRR
 Neural task graphs: Generalizing to unseen tasks from a single video demon-stration,2018, CoRR
 Robot motion planning in learned latent spaces,2018,	CoRR
 Transferring end-to-end visuomotor controlfrom simulation to real world for a multi-stage task,2017, CoRR
 Time-agnostic prediction:Predicting predictable video frames,2019, In International Conference on Learning Representations
 Learning to achieve goals,1993, In IJCAI
 Qt-opt:Scalable deep reinforcement learning for vision-based robotic manipulation,2018, arxiv:Preprint
 Video pixel networks,2016, CoRR
 DDCO: discovery of deep continuousoptions forrobot learning from demonstrations,2017, CoRR
 Learning plannablerepresentations with causal infogan,2018, CoRR
 Acquiring visual servoing reaching and grasping skills usingneural reinforcement learning,2013, In International Joint Conference on Neural Networks (IJCNN2013)
 Autonomous reinforcement learning on raw visualinput data in a real world application,2012, In The 2012 International Joint Conference on NeuralNetworks (IJCNN)
 Planning Algorithms,2006, Cambridge University Press
 End-to-end training of deep visuo-motor policies,2015, CoRR
 Learning latent plans from play,2019, CoRR
 Sim-to-real reinforcement learning for de-formable object manipulation,2018, CoRR
 Data-efficient hierarchical reinforce-ment learning,2018, CoRR
 Visualreinforcement learning with imagined goals,2018, CoRR
 Time rever-sal as self-supervision,2018, CoRR
 Visual robottask planning,2018, CoRR
 Divis: Domain invariant visual servoing for collision-free goal reaching,2019, CoRR
 Sim2real viewpoint invariantvisual servoing by recurrent control,2018, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Universal value function approxima-tors,2015, In International Conference on Machine Learning
 End-to-end roboticreinforcement learning without reward engineering,2019, CoRR
 Universal planningnetworks,2018, CoRR
 Combined task and motionplanning through an extensible planner-independent interface layer,2014, In 2014 IEEE InternationalConference on Robotics and Automation (ICRA)
 Tensor2tensor for neural machine translation,2018, CoRR
 Learning roboticmanipulation through visual planning and acting,2019, CoRR
 Em-bed to control: A locally linear latent dynamics model for control from raw images,2015, CoRR
 Relative end-effector control using cartesianposition based visual servoing,1996, IEEE Transactions on Robotics and Automation
 Improvisation through physical un-derstanding: Using novel objects as tools with visual foresight,2019, CoRR
 Neuraltask programming: Learning to generalize across hierarchical tasks,2017, CoRR
 Unsupervised visuomotor controlthrough distributional planning networks,2019, CoRR
