title,year,conference
 Learning represen-tations and generative models for 3D point clouds,2018, In Proceedings of the 35th InternationalConference on Machine Learning (ICML)
 Diffusion-convolutional neural networks,2016, In Advances in NeuralInformation Processing Systems 29 (NeurIPS)
 Towards sparsehierarchical graph classifiers,2018, NeurIPS Workshop
 ParsevalNetworks: Improving robustness to adversarial examples,2017, In Proceedings of the 34th InternationalConference on Machine Learning (ICML)
 A point set generation network for 3D objectreconstruction from a single image,2017, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 SplineCNN: Fast geometricdeep learning with continuous B-spline kernels,2018, In The IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the Thirteenth International Conference on Artificial Intelligence andStatistics (AISTATS)
 Stochastic optimization of sortingnetworks via continuous relaxations,2019, In International Conference on Learning Representations(ICLR)
 Gather-Excite: Exploiting featurecontext in convolutional neural networks,2018, In Advances in Neural Information Processing Systems31 (NeurIPS)
 Compositional Attention Networks for MachineReasoning,2018, In International Conference on Learning Representations (ICLR)
 Spatial transformernetworks,2015, In Advances in Neural Information Processing Systems 28 (NeurIPS)
 Learning graphical state transitions,2017, In International Conference on LearningRepresentations (ICLR)
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Fully convolutional networks for semanticsegmentation,2015, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning Latent Permutationswith Gumbel-Sinkhorn Networks,2018, In International Conference on Learning Representations(ICLR)
 Janossy pooling:Learning deep permutation-invariant functions for variable-size inputs,2019, In International Conferenceon Learning Representations (ICLR)
 Propagation kernels:Efficient graph kernels from propagated information,2016, Machine Learning
 Learning convolutional neural networksfor graphs,2016, In Proceedings of the 33rd International Conference on Machine Learning (ICML)
 PointNet: Deep Learning on Point Setsfor 3D Classification and Segmentation,2017, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Deep perm-set net: Learn to predict sets with unknown permutation andcardinality using deep neural networks,2018, arXiv:1805
 A simple neural network module for relational reasoning,2017, InAdvances in Neural Information Processing Systems 30 (NeurIPS)
 Rank-based pooling for deep convolutional neuralnetworks,2016, NeuralNetworks
 End-to-end people detection in crowded scenes,2016, The IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Loss functions formultiset prediction,2018, In Advances in Neural Information Processing Systems 31 (NeurIPS)
 FoldingNet: Point cloud auto-encoder viadeep grid deformation,2018, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 GraphRNN: Generatingrealistic graphs with deep auto-regressive models,2018, In Proceedings of the 35th InternationalConference on Machine Learning (ICML)
 Deep Sets,2017, In Advances in Neural Information Processing Systems (NeurIPS)
 Deep Set Prediction Networks,2019, In Advancesin Neural Information Processing Systems (NeurIPS)
 Learning representations of sets throughoptimized permutations,2019, In International Conference on Learning Representations (ICLR)
