title,year,conference
 Proxylessnas: Direct neural architecture search on target taskand hardware,2019, In ICLR
 MMDetection: Open mmlab detection toolbox andbenchmark,2019, arXiv preprint arXiv:1906
 Autoaugment:Learning augmentation policies from data,2018, CoRR
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Densely connectedsearch space for more flexible neural architecture search,2019, CoRR
 Deep residual learning for image recog-nition,2016, In CVPR
 Channel pruning for accelerating very deep neural net-works,2017, In ICCV
 Searching for mobilenetv3,2019, Corr
 Mobilenets: Efficient convolutional neural networks formobile vision applications,2017, CoRR
 Squeeze-and-excitation networks,2018, In CVPR
 DARTS: differentiable architecture search,2019, InICLR
 Learn-ing efficient convolutional netWorks through netWork slimming,2017, In ICCV
 Rethinking the value ofnetWork pruning,2019, In 7th International Conference on Learning Representations
 Thinet: A filter level pruning method for deep neuralnetWork compression,2017, In ICCV
 Shufflenet V2: practical guidelinesfor efficient CNN architecture design,2018, In ECCV
 Efficient neural architecturesearch via parameter sharing,2018, In ICML
 Very deep convolutional netWorks for large-scale imagerecognition,2015, In ICLR
 Single-path mobile automl: Efficient convnet design and NAS hyperpa-rameter optimization,2019, CoRR
 Efficientnet: Rethinking model scaling for convolutional neuralnetWorks,2019, In ICML
 Mixconv: Mixed depthWise convolutional kernels,2019, CoRR
 Mnasnet: Platform-aWare neural architecture search for mobile,2019, In CVPR
 Fbnet: HardWare-aWare efficient convnet design viadifferentiable neural architecture search,2019, In CVPR
 PC-DARTS: Partial channel connections for memory-efficient architecture search,2020, In ICLR
 Rethinking the smaller-norm-less-informativeassumption in channel pruning of convolution layers,2018, In ICLR
 mixup: Beyond empiri-cal risk minimization,2018, In ICLR
 Neural architecture search with reinforcement learning,2017, In ICLR
