title,year,conference
 Learning representa-tions and generative models for 3d point clouds,2018, In International conference on machine learning
 A two-step graph convolutional decoder for molecule gener-ation,2019, arXiv preprint arXiv:1906
 Principalneighbourhood aggregation for graph nets,2020, In Advances in Neural Information Processing Sys-tems
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, Advances in neuralinformation processing systems
 Approximation by superpositions ofa sigmoidal function,1989, Mathematics of control
 Graph u-nets,2019, In international conference on machine learning
 Dipol-gan: Generating molecular graphs ad-versarially with relational differentiable pooling,2017,2017
 Setvae: Learning hierarchical compo-sition for generative modeling of set-structured data,2021, In Proceedings of the IEEE/CVF Conferenceon Computer Vision and Pattern Recognition (CVPR)
 EqUivariant flows: exact likelihood generative learn-ing for symmetric densities,5361, In International Conference on Machine Learning
 Group theoretical methods in machine learning,2008, Columbia University
 Conditional set generation with transform-ers,2020, Workshop on Object-Oriented Learning at ICML 2020
 Settransformer: A framework for attention-based permutation-invariant neural networks,2019, In Interna-tional Conference on Machine Learning
 Exchangeable neuralode for set modeling,2020, In H
 Multi-objective de novo drug design with conditionalgraph generative model,2018, Journal of cheminformatics
 Efficient graph generation with graph recurrentattention networks,2019, In NeurIPS
 GraphEBM: Molecular graph generationwith energy-based models,2021, In Energy Based Models Workshop - ICLR 2021
 Constrained graph vari-ational autoencoders for molecule design,2018, The Thirty-second Conference on Neural InformationProcessing Systems
 Generating stable molecules using imitation and reinforcementlearning,2021, Machine Learning: Science and Technology
 On the use of gromov-hausdorff distances for shape comparison,2007,2007
 A graph vae and graphtransformer approach to generating molecular graphs,2021, arXiv preprint arXiv:2104
 Polygen: An autoregressivegenerative model of 3d meshes,2020, In International Conference on Machine Learning
 Film: Visualreasoning with a general conditioning layer,2018, In Proceedings of the AAAI Conference on ArtificialIntelligence
 Quantumchemistry structures and properties of 134 kilo molecules,2014, Scientific Data
 Enumeration of 166billion organic small molecules in the chemical universe database gdb-17,2012, Journal of chemicalinformation and modeling
 Set2graph: Learning graphs from sets,2020, Advances in Neural InformationProcessing Systems
 Generative adversarial set transformers,2020, InWorkshop on Object-Oriented Learning at ICML
 Pointgrow: Autoregres-sively learned point cloud generation with self-attention,2020, In Proceedings of the IEEE/CVF WinterConference on Applications of Computer Vision
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Conditional structure generationthrough graph variational generative adversarial nets,2019, In NeurIPS
 Deep sets,2017, In I
 Set prediction without imposingstructure as conditional density estimation,2021, In International Conference on Learning Representa-tions
 Attention-based transformation from latentfeatures to point clouds,2021, arXiv preprint arXiv:2112
 Deep set prediction networks,2019, InH
 Fspool: Learning set representations withfeaturewise sort pooling,2020, In International Conference on Learning Representations
