title,year,conference
 Flexible dataset distillation: Learn labelsinstead of images,2020, ArXiv preprint
 Graph coarsening with neural networks,2021, In 9th Inter-national Conference on Learning Representations
 Iterative deep graph learning for graph neuralnetworks: Better and robust node embeddings,2020, In Advances in Neural Information ProcessingSystems 33: Annual Conference on Neural Information Processing Systems 2020
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, In Advances in Neural Information ProcessingSystems 29: Annual Conference on Neural Information Processing Systems 2016
 Graphzoom: A multi-level spectral approach for accurate and scalable graph embedding,2020, In 8th International Confer-ence on Learning Representations
 Learning laplacianmatrix in smooth graph signal representations,2016, IEEE Transactions on Signal Processing
 Convolutional networks on graphs for learn-ing molecular fingerprints,2015, In Advances in Neural Information Processing Systems 28: AnnualConference on Neural Information Processing Systems 2015
 Graph learning from data under laplacianand structural constraints,2017, IEEE Journal of Selected Topics in Signal Processing
 Graphneural networks for social recommendation,2019, In The World Wide Web Conference
 Learning discrete structuresfor graph neural networks,2019, In Proceedings of the 36th International Conference on MachineLearning
 Graph u-nets,2019, In Proceedings of the 36th International Conferenceon Machine Learning
 Inductive representation learning on largegraphs,2017, In Advances in Neural Information Processing Systems 30: Annual Conference on NeuralInformation Processing Systems 2017
 Open graph benchmark: Datasets for machine learning on graphs,2020, In Ad-vances in Neural Information Processing Systems 33: Annual Conference on Neural InformationProcessing Systems 2020
 Combining label prop-agation and simple models out-performs graph neural networks,2021, In 9th International Conferenceon Learning Representations
 Scaling up graph neuralnetworks via graph coarsening,2021, In In Proceedings of the 27th ACM SIGKDD Conference onKnowledge Discovery and Data Mining (KDD ’21)
 Graph structurelearning for robust graph neural networks,2020, In KDD ’20: The 26th ACM SIGKDD Conference onKnowledge Discovery and Data Mining
 Semi-supervised classification with graph convolutional net-works,2017, In 5th International Conference on Learning Representations
 Predict then propagate:Graph neural networks meet personalized pagerank,2019, In 7th International Conference on LearningRepresentations
 Elasticgraph neural networks,2021, In Proceedings of the 38th International Conference on Machine Learn-ing
 Graph reduction with spectral and cut guarantees,2019, J
 Spectrally approximating large graphs with smallergraphs,2018, In Proceedings of the 35th International Conference on Machine Learning
 A unified view on graphneural networks as graph signal denoising,2020, ArXiv preprint
 Dataset meta-learning from kernel ridge-regression,2021, In 9th International Conference on Learning Representations
 Graph spanners,1989, Journal ofgraph theory
 icarl:Incremental classifier and representation learning,2017, In 2017 IEEE Conference on Computer Visionand Pattern Recognition
 Active learning for convolutional neural networks: A core-setapproach,2018, In 6th International Conference on Learning Representations
 Homophily and contagion are generically con-founded in observational social network studies,2011, Sociological methods & research
 Spectral sparsification of graphs,2011, SIAM Journal onComputing
 Visualizing data using t-sne,2008, Journal of machinelearning research
 Graph attention networks,2018, In 6th International Conference on Learning Representations
 Dataset distillation,2018, ArXivpreprint
 Herding dynamical weights to learn,2009, In Proceedings of the 26th Annual InternationalConference on Machine Learning
 Graph convolutional neural networks for web-scale recommender systems,2018, In Pro-ceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery & DataMining
 Graph contrastive learning auto-mated,2021, In Proceedings of the 38th International Conference on Machine Learning
 An end-to-end deep learningarchitecture for graph classification,2018, In Proceedings of the Thirty-Second AAAI Conference onArtificial Intelligence
 Dataset condensation with differentiable siamese augmentation,2021, InProceedings of the 38th International Conference on Machine Learning
 From stars to subgraphs: Uplifting anyGNN with local structure awareness,2022, In International Conference on Learning Representations
 Graph neural networks: A review of methods and applications,2018, ArXiv preprint
 Adaptive label smoothing to regularize large-scale graph training,2021, arXiv preprintarXiv:2108
 Beyondhomophily in graph neural networks: Current limitations and effective designs,2020, In Advances inNeural Information Processing Systems 33: Annual Conference on Neural Information Process-ing Systems 2020
 Deep leakage from gradients,2019, In Advances in Neural In-formation Processing Systems 32: Annual Conference on Neural Information Processing Systems2019
 Interpreting and unifying graph neuralnetworks with an optimization framework,2021, In Proceedings of the Web Conference 2021
