title,year,conference
 On the bottleneck of graph neUral netWorks and its practical impli-cations,2021, In International Conference on Learning Representations
 DiffUsion-convolUtional neUral netWorks,2016, In Advances inneural information processing systems
 Laplacian eigenmaps for dimensionality redUction and datarepresentation,2003, Neural Computation
 Semi-sUpervised learning on Riemannian manifolds,2004, Ma-chine learning
 Neighborhood filters and PDE¡¯s,2006, Nu-merische Mathematik
 Poisson learning: Graphbased semi-supervised learning at very low label rates,2020, In Hal DaUme In and Aarti Singh
 GRAND: Graph neural diffusion,2021, In Marina Meila and Tong Zhang
 Hyperbolic graph convolutionalneural networks,2019, Advances in neural information processing systems
 Measuring and relieving theover-smoothing problem for graph neural networks from the topological view,2020, In Proceedingsof the AAAI Conference on Artificial Intelligence
 Neural ordinarydifferential equations,2018, In S
 Spectral graph theory,1997, Number 92
 Geometric diffusions as a tool for harmonic analysis and struc-ture definition of data: Diffusion maps,2005, Proceedings of the National Academy of Sciences
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, Advances in neural information processingsystems
 Eikonal equation adaptationon weighted graphs: fast geometric diffusion process for local and non-local image and dataprocessing,2013, Journal of Mathematical Imaging and Vision
 A family of embedded Runge-Kutta formulae,1980, Journalof Computational and Applied Mathematics
 Augmented neural odes,2019, In H
 Convolutional networks on graphs for learningmolecular fingerprints,2015, In C
 PDE-GCN: Novel architectures for graphneural networks motivated by partial differential equations,2021, arXiv preprint arXiv:2108
 Nonlocal discrete regulariza-tion on weighted graphs: A framework for image and manifold processing,2008, IEEE Transactionson Image Processing
 Diffusion Processes on Graphs and the AveragingPrinciple,1993, The Annals of Probability
 Multiclass data segmentation using diffuse interface methods on graphs,2014, IEEETransactions on Pattern Analysis and Machine Intelligence
 Inductive representation learning on largegraphs,2017, In I
 Semi-supervised classification with graph convolutionalnetworks,2017, In Proceedings of the 5th International Conference on Learning Representations
 Diffusion improves graphlearning,2019, Advances in Neural Information Processing Systems
 Deepergcn: All you need totrain deeper gcns,2020, arXiv preprint arXiv:2006
 Deeper insights into graph convolutional net-works for semi-supervised learning,2018, In Thirty-Second AAAI conference on artificial intelli-gence
 Lanczosnet: Multi-scaledeep graph convolutional networks,2019, In International Conference on Learning Representations
 Hyperbolic graph neural networks,2019, Advancesin Neural Information Processing Systems
 Partial difference operators onweighted graphs for image processing on surfaces and point clouds,2014, IEEE Transactions onImage Processing
 Dis-secting neural odes,3952, In H
 Geometric deep learning on graphs and manifolds using mixture modelcnns,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Geometric matrix completion withrecurrent multi-graph neural networks,2017, In Proceedings of the 31st International Conference onNeural Information Processing Systems
 Revisiting graph neural networks: All we have is low-passfilters,2019, arXiv preprint arXiv:1905
 Graph neural networks exponentially lose expressive power fornode classification,2020, In International Conference on Learning Representations
 Graph neural ordinary differential equations,2019, arXiv preprint arXiv:1911
 Mathematical theory of optimal processes,1987, CRC press
 Deepinf:Social influence prediction with deep learning,2018, In Proceedings of the 24th ACM SIGKDDInternational Conference on Knowledge Discovery & Data Mining
 Algorithms for lp-based semi-supervisedlearning on graphs,2019, arXiv preprint arXiv:1901
 Dropedge: Towards deepgraph convolutional networks on node classification,2020, In International Conference on LearningRepresentations
 Nonlinear dimensionality reduction by locally linearembedding,2000, science
 Latent ordinary differentialequations for irregularly-sampled time series,2019, In H
 Attention is all you need,2017, In I
 Graph attention networks,2018, In International Conference on Learning Rep-resentations
 Resnets ensemble via the Feynman-Kac formalism to improve natural and robust accuracies,2019, In Advances in Neural InformationProcessing Systems
 Semi-supervised classifica-tion using linear neighborhood propagation,2006, In 2006 IEEE Computer Society Conference onComputer Vision and Pattern Recognition (CVPR¡¯06)
 Dissecting the diffusion processin linear graph convolutional networks,2021, arXiv preprint arXiv:2102
 Continuous graph neural networks,2020, InHal Daume In and Aarti Singh
 Heavy ball neural ordinary differential equations,2021, In A
 Representation learning on graphs with jumping knowledge networks,2018, InInternational Conference on Machine Learning
 ODE2VAE: deep generative secondorder odes with Bayesian neural networks,2019, In H
 Graph convolutional neural networks for web-scale recommender systems,2018, In Pro-ceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery & DataMining
 Link prediction based on graph neural networks,2018, In Proceed-ings of the 32nd International Conference on Neural Information Processing Systems
 PairNorm: Tackling oversmoothing in GNNs,2020, In Interna-tional Conference on Learning Representations
 Regularization on discrete spaces,2005, In 27th DAGMConference on Pattern Recognition
 Semi-supervised learning using Gaus-sian fields and harmonic functions,2003, In Proceedings of the 20th International Conference onMachine learning
 Ordinary differentialequations on graph networks,2020, https://openreview
