title,year,conference
 A learning rule for asynchronous perceptrons with feedback in a combinatorialenvironment,1990, In Artificial neural networks: concept learning
 Deep equilibrium models,2019, Advances in NeuralInformation Processing Systems
 Stabilizing equilibrium models by jacobian regular-ization,2021, In International Conference on Machine Learning
 A fast iterative shrinkage-thresholding algorithm for linear inverseproblems,2009, SIAM journal on imaging sciences
 Reconciling modern machine-learning practice and the classical bias-variance trade-off,2019, Proceedings of the National Academyof Sciences
 Distributed optimization and statistical learning via thealternating direction method of multipliers,2011, Now Publishers Inc
 Generalised kernel machines,2007, In 2007International Joint Conference on Neural Networks
 NeUral ordinary dif-ferential eqUations,2018, In Proceedings of the 32nd International Conference on Neural InformationProcessing Systems
 AUgmented neUral odes,2019, In Proceedings ofthe 33rd International Conference on Neural Information Processing Systems
 Implicit deeplearning,2021, SIAM Journal on Mathematics of Data Science
 Understanding the difficUlty of training deep feedforward neUralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 On differentiating parameterized argmin and argmax problems with application to bi-leveloptimization,2016, arXiv preprint arXiv:1607
 Deep declarative networks,2021, IEEETransactions on Pattern Analysis and Machine Intelligence
 Semi-parametric generalized linear models,1985, In Generalizedlinear models
 Learning fast approximations of sparse coding,2010, In Proceedings ofthe 27th international conference on international conference on machine learning
 A first course in dynamics: with a panorama of recent devel-opments,2003, Cambridge University Press
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Computing a nearest symmetric positive semidefinite matrix,1988, Linear algebraand its applications
 Provable benefit of orthogonal initialization in opti-mizing deep linear networks,2020, In International Conference on Learning Representations
 Hsi road:A hyper spectral image dataset for road segmentation,2020, In IEEE International Conference onMultimedia and Expo (ICME)
 Spectral normalizationfor generative adversarial networks,2018, In International Conference on Learning Representations
 Bayesian learning for neural networks,1995, PhD thesis
 Inverse statistical problems: from theinverse ising problem to data science,2017, Advances in Physics
 Automatic smoothing of regressionfunctions in generalized linear models,1986, Journal of the American Statistical Association
 Exponen-tial expressivity in deep neural networks through transient chaos,2016, Advances in neural informationprocessing systems
 Hopfield networksis all you need,2020, In International Conference on Learning Representations
 Lipschitz bounded equilibrium networks,2020, arXivpreprint arXiv:2010
 Improved bounds on sample size for implicit matrix traceestimators,2015, Foundations of Computational Mathematics
 Non-asymptotic theory of random matrices: extreme singu-lar values,1576, In Proceedings of the International Congress of Mathematicians 2010 (ICM 2010) (In4 Volumes) Vol
 Stop explaining black box machine learning models for high stakes decisions anduse interpretable models instead,2019, Nature Machine Intelligence
 Ridge regression learning algorithmin dual variables,1998, In Proceedings of the Fifteenth International Conference on Machine Learning
 A generalized representer theorem,2001, InInternational conference on computational learning theory
 The singular values of convolutional layers,2018, InInternational Conference on Learning Representations
 Monotone operator equilibrium networks,2020, Advances in NeuralInformation Processing Systems
 Kernel logistic regression and the import vector machine,2005, Journal ofComputational and Graphical Statistics
