title,year,conference
 Scaling up ordinal embedding: A landmark approach,2019, In Interna-tional Conference on Machine Learning
 Learning to rank: from pairwiseapproach to listwise approach,2007, In International Conference on Machine Learning
 A simple framework forcontrastive learning of visual representations,2020, In International Conference on Machine Learning
 Weakly supervised localization and learningwith generic knowledge,2012, International Journal of Computer Vision
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In International Conference on Machine Learning
 Landmark ordinal embedding,2019, In Advances in NeuralInformation Processing Systems
 Decision-theoretic active sensing for autonomous agents,2003, In International JointConference on Autonomous Agents and Multiagent Systems
 Self-supervised policy adaptation during deployment,2021, In InternationalConference on Learning Representations
 Mask R-CNN,2017, In Proceedings ofthe IEEE International Conference on Computer Vision
 In defense of the triplet loss for personre-identification,2017, arXiv preprint arXiv:1703
 Spatial transformernetworks,2015, In Proceedings of the 28th International Conference on Neural Information ProcessingSystems-Volume 2
 Low-dimensional embedding using adaptively selectedordinal data,2011, In 2011 49th Annual Allerton Conference on Communication
 Tree-structuredreinforcement learning for sequential object localization,2016, In Advances in Neural InformationProcessing Systems
 Few-shot objectdetection via feature reweighting,2019, In Proceedings of the IEEE/CVF International Conference onComputer Vision
 Adam: A method for stochastic optimization,2015, In ICLR
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Set trans-former: A framework for attention-based permutation-invariant neural networks,2019, In InternationalConference on Machine Learning
 Microsoft COCO: Common objects in context,2014, In EuropeanConference on Computer Vision
 Recurrent models of visualattention,2014, In Proceedings of the 27th International Conference on Neural Information ProcessingSystems-Volume 2
 Learning and transferring mid-levelimage representations using convolutional neural netWorks,2014, In Proceedings of the IEEE Conferenceon Computer Vision and Pattern Recognition
 Is object localization for free? - weakly-supervised learning With convolutional neural netWorks,2015, In Proceedings of the IEEE Conferenceon Computer Vision and Pattern Recognition
 Faster R-CNN: towards real-time objectdetection with region proposal networks,2016, IEEE Transactions on Pattern Analysis and MachineIntelligence
 Test-time trainingwith self-supervision for generalization under distribution shifts,2020, In International Conference onMachine Learning
 Co-localization in real-world images,2014, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Local ordinal embedding,2014, In International Conference onMachine Learning
 Selectivesearch for object recognition,2013, International Journal of Computer Vision
 Matching networks for oneshot learning,2016, Advances in Neural Information Processing Systems
 Frustratingly simplefew-shot object detection,2020, In International Conference on Machine Learning
 Meta-learning to detect rare objects,2019, InProceedings of the IEEE/CVF International Conference on Computer Vision
 Deep descriptor transforming for image co-localization,2017, In Proceedings of the 26thInternational Joint Conference on Artificial Intelligence
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
 DOTA: A large-scale dataset for object detection in aerial images,2018, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Meta R-CNN:Towards general solver for instance-level low-shot learning,2019, In Proceedings of the IEEE/CVFInternational Conference on Computer Vision
 Deep sets,2017, In Advances in Neural Information Processing Systems
 Learning deepfeatures for discriminative localization,2016, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Transfer learning in deep reinforcement learning: Asurvey,2020, CoRR
