title,year,conference
 Systematic generalisationwith group invariant predictions,2021, In International Conference on Learning Representations
 Predict then interpolate: A simple algorithm to learnstable classifiers,2021, arXiv preprint arXiv:2105
 Nuancedmetrics for measuring unintended bias with real data for text classification,2019, In Companion Pro-ceedings of The 2019 World Wide Web Conference
 A too-good-to-be-true prior to reduce shortcut reliance,2021, arXiv preprint arXiv:2102
 Learning models with uniform performance via distribution-ally robust optimization,2018, arXiv preprint arXiv:1810
 Model patching: Closing the subgroupperformance gap with data augmentation,2020, arXiv preprint arXiv:2008
 Annotation artifacts in natural language inference data,2018, arXiv preprintarXiv:1803
 Fairness withoutdemographics in repeated loss minimization,2018, In International Conference on Machine Learning
 Wilds: Abenchmark of in-the-wild distribution shifts,2020, arXiv preprint arXiv:2012
 MNIST handwritten digit database,2010,2010
 Just train twice: Improving group robustness without traininggroup information,2021, In International Conference on Machine Learning
 Distributionally robustneural networks,2020, In International Conference on Learning Representations
 An investigation of whyoverparameterization exacerbates spurious correlations,2020, In International Conference on MachineLearning
 Generalizing across domains via cross-gradient training,2018, arXiv preprintarXiv:1804
 Deep coral: Correlation alignment for deep domain adaptation,2016, InEuropean conference on computer vision
 A broad-coverage challenge corpus forsentence understanding through inference,2017, arXiv preprint arXiv:1704
 Using publicly available satellite imagery and deep learning tounderstand economic well-being in africa,2020, Nature Communications
 Doro: Distributional and outlierrobust optimization,2021, arXiv preprint arXiv:2106
 Examining and combating spuriousfeatures under distribution shift,2021, arXiv preprint arXiv:2106
