title,year,conference
 Fixinga broken elbo,2018, In International Conference on Machine Learning
 Importance weighted autoencoders,2015, arXivpreprint arXiv:1509
 Image generation with neural cellular automatas,2020, arXivpreprint arXiv:2010
 Cellular automata as convolutional neural networks,2019, Physical Review E
 Learning graph cellular automata,2021, Advancesin Neural Information Processing Systems
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2016, 2016
 Denoising diffusion probabilistic models,2020, arXiv preprintarxiv:2006
 Score matchingmodel for unbounded data score,2021, arXiv preprint arXiv:2106
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Biva: A very deep hierarchy oflatent variables for generative modeling,2019, arXiv preprint arXiv:1902
 Growing neuralcellular automata,2020, Distill
 Ca-neat: evolved compo-sitional pattern producing networks for cellular automata morphogenesis and replication,2017, IEEETransactions on Cognitive and Developmental Systems
 On the difficulty of training recurrent neuralnetworks,2013, In International conference on machine learning
 Learning to con-trol self-assembling morphologies: a study of generalization via modularity,2019, arXiv preprintarXiv:1902
 Stochastic backpropagation and ap-proximate inference in deep generative models,2014, In International conference on machine learning
 Kilobot: A low cost scalable robot sys-tem for collective behaviors,2012, In 2012 IEEE international conference on robotics and automation
 Neural cellular automatamanifold,2020, arXiv preprint arXiv:2006
 Pixelcnn++: Improving thepixelcnn with discretized logistic mixture likelihood and other modifications,2017, arXiv preprintarXiv:1701
 A simple neural network module for relational reasoning,2017, arXivpreprint arXiv:1706
 Consistency regularization for variational auto-encoders,2021, arXivpreprint arXiv:2105
 Deep unsupervisedlearning using nonequilibrium thermodynamics,2015, In Francis Bach and David Blei (eds
 The sensory neUron as a transformer: PermUtation-invariant neUral net-works for reinforcement learning,2021, arXiv preprint arXiv:2109
 Nvae: A deep hierarchical variational aUtoencoder,2020, arXiv preprintarXiv:2007
 VisUalizing data Using t-SNE,2008, Journal of Ma-chine Learning Research
 Learning cellUlar aUtomaton dynamics with neUral networks,1992, Advances inNeural Information Processing Systems
