title,year,conference
 Unveilingthe predictive power of static structure in glassy systems,2020, Nature Physics
 Laplacian eigenmaps for dimensionality reduction and datarepresentation,2003, Neural computation
 Machine learning for combinatorial optimization:a methodological tour d¡¯horizon,2021, European Journal of Operational Research
 Weisfeiler and lehman go cellular: Cw networks,2021, arXiv preprintarXiv:2106
 Improving graphneural network expressivity via subgraph isomorphism counting,2020, arXiv preprint arXiv:2006
 Residual gated graph convnets,2017, arXiv preprintarXiv:1711
 On the equivalenCe between graphisomorphism testing and funCtion approximation with gnns,2019, Advances in neural informationprocessing systems
 Learning symboliC physiCs with graphnetworks,2019, arXiv preprint arXiv:1909
 On positional and struCtural node features for graphneural networks on non-attributed graphs,2021, arXiv preprint arXiv:2107
 Convolutional neural networks ongraphs with fast loCalized speCtral filtering,2016, In NIPS
 Position information in transformers: Anoverview,2021, arXiv preprint arXiv:2102
 A generalization of transformer networks to graphs,2021, InAAAI Workshop on Deep Learning on Graphs: Methods and Applications
 Spectral grouping using thenystrom method,2004, IEEE transactions on pattern analysis and machine intelligence
 Utilising graph machinelearning within drug discovery and development,2020, arXiv preprint arXiv:2012
 Long short-term memory,1997, Neural computation
 Open graph benchmark: Datasets for machine learning on graphs,2020, arXivpreprint arXiv:2005
 Zinc: afree tool to discover chemistry for biology,2012, Journal of chemical information and modeling
 Junction tree variational autoencoder formolecular graph generation,2323, In International conference on machine learning
 Transformers are graph neural networks,2020, The Gradient
 Memory-based graph networks,2020, In International Conference on Learning Representations
 Learning multiple layers of features from tiny images,2009,2009
 A splitting method for orthogonality constrained problems,2014, Journalof Scientific Computing
 Parameterized hypercomplex graphneural networks for graph classification,2021, arXiv preprint arXiv:2103
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Deepergcn: All you need to traindeeper gcns,2020, arXiv preprint arXiv:2006
 Distance encoding: Design provablymore powerful neural networks for graph representation learning,2020, Advances in Neural InformationProcessing Systems
 What graph neural networks cannot learn: depth vs width,2020, In InternationalConference on Learning Representations
 Invariant and equivariant graphnetworks,2018, arXiv preprint arXiv:1812
 Provably powerful graphnetworks,2019, arXiv preprint arXiv:1905
 Graphit: Encoding graphstructure in transformers,2021, arXiv preprint arXiv:2106
 Geometric deep learning on graphs and manifolds using mixture model cnns,2017, InProceedings ofthe IEEE conference on computer vision and pattern recognition
 Fakenews detection on social media using geometric deep learning,2019, arXiv preprint arXiv:1902
 Weisfeiler and leman go neural: Higher-order graph neural networks,2019, InProceedings of the AAAI Conference on Artificial Intelligence
 Tudataset: A collection of benchmark datasets for learning with graphs,2020, arXiv preprintarXiv:2007
 Relational pooling forgraph representations,2019, In International Conference on Machine Learning
 Automatic multimedia cross-modal correlation discovery,2004, In Proceedings of the tenth ACM SIGKDD international conferenceon Knowledge discovery and data mining
 A survey on the expressive power of graph neural networks,2020, arXiv preprintarXiv:2003
 Approximation ratios of graph neural networksfor combinatorial problems,2019, In Advances in Neural Information Processing Systems
 On the equivalence between positional nodeembeddings and structural graph representations,2019, In International Conference on Learning Repre-sentations
 Adeep learning approach to antibiotic discovery,2020, Cell
 Tox21 challenge,2014,2014
 Attention is all you need,2017, In NIPS
 Graph attention networks,2018, In International Conference on Learning Representations
 Deep graph library: Towards efficient and scalable deep learning on graphs,2019,2019
 The reduction of a graph to canonical form and the algebrawhich appears therein,1968, NTI Series
 Position-aware graph neural networks,2019, In InternationalConference on Machine Learning
