title,year,conference
 Apprenticeship learning via inverse reinforcement learning,2004, InProceedings of the twenty-first international conference on Machine learning
 Deep variational informationbottleneck,2016, arXiv preprint arXiv:1612
 Reparameterized variational divergence minimization for stable imitation,2020, arXiv preprintarXiv:2006
 Disagreement-regularized imitation learning,2019, InInternational Conference on Learning Representations
 Openai gym,2016, arXiv preprint arXiv:1606
 Exploration by random networkdistillation,2018, arXiv preprint arXiv:1810
 A universally consistent spectral estima-tor for the support of a distribution,2014, APPl Comput Harmonic Anal
 Imitating latent policiesfrom observation,2019, In International Conference on Machine Learning
 State-only imitation with transition dynamics mismatch,2020, arXivPrePrint arXiv:2002
 Generative adversarial nets,2014, In Advances in neural infor-mation Processing systems
 Learning invariantfeature spaces to transfer skills with reinforcement learning,2017, arXiv PrePrint arXiv:1703
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In International Confer-ence on Machine Learning
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Imitation from observation: Learn-ing to imitate behaviors from raw video via context translation,2018, In 2018 IEEE International Con-ference on Robotics and Automation (ICRA)
 A reduction of imitation learning and StrUc-tured prediction to no-regret online learning,2011, In Proceedings of the fourteenth international con-ference on artificial intelligence and statistics
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Time-contrastive networks: Self-supervised learning from video,2018, In2018 IEEE International Conference on Robotics and Automation (ICRA)
 Third-person imitation learning,2017, arXiv preprintarXiv:1703
 Provably efficient imitation learn-ing from observation alone,6036, In International Conference on Machine Learning
 A game-theoretic approach to apprenticeship learning,2008, InAdvances in neural information processing systems
 Apprenticeship learning using linear pro-gramming,2008, In Proceedings of the 25th international conference on Machine learning
 Behavioral cloning from observation,2018, arXiv preprintarXiv:1805
 Random expert dis-tillation: Imitation learning via expert policy support estimation,2019, In International Conference onMachine Learning
 Robustimitation of diverse behaviors,2017, arXiv preprint arXiv:1707
 Imitation learning from observations by minimizing inverse dynamics disagreement,2019, arXivpreprint arXiv:1910
 Off-policy imitation learning from observa-tions,2021, arXiv preprint arXiv:2102
 Modeling purposeful adaptive behavior with the principle of maximum causalentropy,2010,2010
 Reinforcedimitation in heterogeneous action space,2019, arXiv preprint arXiv:1904
 critic arch,2015, PPO clipping PPO epochs per iteration optimizer discount factor (γ) GAE factor (Schulman et al
