title,year,conference
 The hanabi challenge: Anew frontier for ai research,2020, Artificial Intelligence
 The complexity ofdecentralized control of markov decision processes,2002, Mathematics of operations research
 On the utility of learning about humans for human-ai coordination,2019, Advances in NeuralInformation Processing Systems
 Learning phrase representations using rnn encoder-decoder forstatistical machine translation,2014, arXiv preprint arXiv:1406
 Tarmac: Targeted multi-agent communication,2019, In International Conference on MachineLearning
 Theory of mind and peer cooperation in two play contexts,2019, Journalof Applied Developmental Psychology
 Learningpolicy representations in multiagent systems,2018, In International Conference on Machine Learning
 Actor-attention-critic for multi-agent reinforcement learning,2019, In Interna-tional Conference on Machine Learning
 Categorical reparameterization with gumbel-softmax,2016, arXivpreprint arXiv:1611
 Learning hierar-chical teaching in cooperative multiagent reinforcement learning,2020, In AAMAS
 Pose-assisted multi-camera collaboration for active object tracking,2020, In Proceedings of the AAAI Conference on ArtificialIntelligence
 Causal discoveryin physical systems from videos,2020, Advances in Neural Information Processing Systems
 Improving multi-agent cooperation using theoryof mind,2020, arXiv preprint arXiv:2007
 Multi-agentactor-critic for mixed cooperative-competitive environments,2017, In Advances in Neural InformationProcessing Systems
 The concrete distribution: A continuousrelaxation of discrete random variables,2016, arXiv preprint arXiv:1611
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Phase:Physically-grounded abstract social events for machine social perception,2021, arXiv preprintarXiv:2103
 Watch-and-help: A challenge for social perception and human-aicollaboration,2021, In International conference on learning representations
 Qmix: Monotonic value function factorisation for deep multi-agent reinforcementlearning,2018, In International Conference on Machine Learning
 Thestarcraft multi-agent challenge,2019, arXiv preprint arXiv:1902
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Children¡¯s strategic theory of mind,2014, Proceedings ofthe National Academy of Sciences
 M3rl: Mind-aware multi-agent management reinforcementlearnings,2019, In International conference on learning representations
 Agent: A benchmark for corepsychological reasoning,2021, arXiv preprint arXiv:2102
 Theory ofminds: Understanding behavior in groups through inverse planning,2019, In Proceedings of the AAAIConference OnArtificial Intelligence
 Individualized controlled continuous com-munication model for multiagent cooperative and competitive tasks,2019, In International conferenceon learning representations
 Learning multiagent communication withbackpropagation,2016,29
 Value-decomposition networks for cooperative multi-agent learning based on team reward,2018, In AAMAS
 A natural history of human thinking,2014, Harvard University Press
 Cooperative object transport in multi-robotsystems: A review of the state-of-the-art,2018, Frontiers in Robotics and AI
 Attention is all you need,2017, arXiv preprint arXiv:1706
 Learning multi-agent coordination for enhancing targetcoverage in directional sensor networks,2020, In Advances in Neural Information Processing Systems
 Hierarchical cooperative multi-agent reinforce-ment learning with skill discovery,2019, In AAMAS
 Ad-vat+: An asymmetricdueling mechanism for learning and understanding visual active tracking,2021, IEEE Transactions onPattern Analysis and Machine Intelligence
 Towards distraction-robustactive visual tracking,1278, In International Conference on Machine Learning
