title,year,conference
 Demystifying mmd gans,2018, In ICLR
 Large scale gan training for high fidelity naturalimage synthesis,2019, In ICLR
 Deep cross-modal audio-visualgeneration,2017, In Proceedings of the on Thematic Workshops of ACM Multimedia 2017
 Stargan v2: Diverse image synthesisfor multiple domains,2020, In CVPR
 Decaf: A deep convolutional activation feature for generic visual recognition,2014, In ICML
 Ganalyze: Toward visual defini-tions of cognitive image properties,2019, In ICCV
 Generative adversarial nets,2014, In NeurIPS
 Im-proved training of wasserstein gans,2017, In NeurIPS
 Distilling the knowledge in a neural network,2014, InNeurIPS
 Image-to-image translation withconditional adversarial networks,2017, In CVPR
 Contragan: Contrastive learning for conditional image gen-eration,2020, In H
 A style-based generator architecture for generativeadversarial networks,2019, In CVPR
 Automatic expansion of a food image dataset leveraging exist-ing categories with domain adaptation,2014, In ECCV
 Learning to discovercross-domain relations with generative adversarial networks,2017, In ICML
 Adam: A method for stochastic optimization,2014, ICLR
 Maskgan: Towards diverse and interactivefacial image manipulation,2020, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Drit++: Diverse image-to-image translation via disentangled representations,2020, IJCV
 Controllable text-to-image gen-eration,2019, arXiv preprint arXiv:1909
 Manigan: Text-guided imagemanipulation,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition (CVPR)
 Language learning using speech to imageretrieval,2019, Interspeech 2019
 Automated flower classification over a large numberof classes,2008, In 2008 Sixth Indian Conference on Computer Vision
 Image generation from small datasets via batch statisticsadaptation,2019, ICCV
 Semantic image synthesis withspatially-adaptive normalization,2019, In Proceedings of the IEEE/CVF Conference on Computer Vi-sion and Pattern Recognition
 Contrastive learning for condi-tional image synthesis,2020, In ECCV
 Automatic differentiation inpytorch,2017,2017
 Fitnets: Hints for thin deep nets,2015, In ICLR
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Deep inside convolutional networks: Vi-sualising image classification models and saliency maps,2013, arXiv preprint arXiv:1312
 Building a bird recognition app and large scale dataset with citizenscientists: The fine print in fine-grained dataset collection,2015, In CVPR
 High-resolution image synthesis and semantic manipulation with conditional gans,2018, In CVPR
 S2igan: Speech-to-image generation via adversarial learning,2020, arXiv preprint arXiv:2005
 SDIT: Scalable anddiverse cross-domain image translation,2019, In ACM MM
 Deepi2i: Enabling deep hierarchical image-to-imagetranslation by transferring from gans,2020, NeurIPS
 Caltech-UCSDBirds 200,2010, Technical Report CNS-TR-2010-001
 Hybrid cnn and dictionary-basedmodels for scene recognition and domain adaptation,2015, IEEE Transactions on Circuits and Systemsfor Video Technology
 Diversity-sensitive conditional generative adversarial networks,2019, arXiv preprint arXiv:1901
 Dualgan: Unsupervised dual learning for image-to-imagetranslation,2017, In ICCV
 Multi-mapping image-to-imagetranslation via learning disentanglement,2019, In NeurIPS
 Stackgan: Text to photo-realistic image synthesis with stacked generative adver-sarial networks,2017, In ICCV
 Unsuperviseddomain adaptation with noise resistible mutual-training for person re-identification,2020, In EuropeanConference on Computer Vision
 On leveraging pretrained gans for limited-datageneration,2020, ICML
 Hi-net: hybrid-fusion networkfor multi-modal mr image synthesis,2020, IEEE transactions on medical imaging
 Cocosnet v2: Full-resolution correspondence learning for image translation,2021, In Pro-ceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition
 In-domain gan inversion for real imageediting,2020, ECCV
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In ICCV
 Sean: Image synthesis with semanticregion-adaptive normalization,2020, In Proceedings of the IEEE/CVF Conference on Computer Visionand Pattern Recognition
