title,year,conference
 Task-free continual learning,2019, In Pro-Ceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Defining bench-marks for continual few-shot learning,2020, arXiv preprint arXiv:2004
 Pseudo-rehearsal: Achiev-ing deep reinforcement learning without catastrophic forgetting,2021, Neurocomputing
 Learning a synaptic learning rule,1990, Universitede Montreal
 Progressive reinforcementlearning with distillation for multi-skilled motion control,2018, In International Conference on LearningRepresentations
 Meta-learning via learned loss,2019, arXiv preprint arXiv:1906
 Net2net: Accelerating learning via knowledgetransfer,2015, arXiv preprint arXiv:1511
 Lifelong machine learning,2016, Synthesis Lectures on Artificial Intelligenceand Machine Learning
 Learning to adapt: Meta-learning for model-based control,2018, arXiv preprint arXiv:1803
 Offline meta reinforcement learning,2020, arXiv preprint arXiv:2008
 Rl2 : Fastreinforcement learning via slow reinforcement learning,2016, arXiv preprint arXiv:1611
 IMPALA: Scalabledistributed deep-RL with importance weighted actor-learner architectures,2018, In Jennifer Dy and10Under review as a conference paper at ICLR 2022Andreas Krause (eds
 Meta-learning and universality: Deep representations and gradientdescent can approximate any learning algorithm,2018,2018
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2019, In Proceedings of the 34th International Conference on Machine Learning-Volume70
 Divide-and-conquer reinforcement learning,2018,2018
 Unsupervised Meta-Learning for reinforcement learning,2018, June 2018a
 Look-ahead meta learning for continuallearning,2020, In H
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2019, 80:1861-1870
 Introduction to online convex optimization,2016, Foundations and TrendsR in Opti-mization
 Selective experience replay for lifelong learning,2018, AAAI
 Meta-learning representations for continual learning,2019, In H
 Reconciling meta-learning andcontinual learning with online mixtures of tasks,2019, In H
 Towards continual reinforcementlearning: A review and perspectives,2020, December 2020
 Adaptive gradient-based meta-learning methods,2019, In H
 Stabilizing off-policyq-learning via bootstrapping error reduction,2019,32
 End-to-end training of deepvisuomotor policies,2016, Journal of Machine Learning Research
 A simple neural attentive meta-learner,2017, arXiv preprint arXiv:1707
 Offline meta-reinforcement learning with advantage weighting,2020, arXiv preprint arXiv:2008
 Deep online learning via meta-learning: Con-tinual adaptation for model-based RL,2019, In International Conference on Learning Representations
 Continuallifelong learning with neural networks: A review,2019, Neural Networks
 Actor-mimic: Deep multitask andtransfer reinforcement learning,2016, In International Conference on Learning Representations
 Efficient off-policymeta-reinforcement learning via probabilistic context variables,2019, arXiv preprint arXiv:1903
 Promp: Proximalmeta-policy search,2018, arXiv preprint arXiv:1810
 Progressive Neural Networks,2016, arXiv
 Meta reinforcement learningwith latent variable gaussian processes,2018, arXiv preprint arXiv:1803
 POWERPLAY: training an increasingly general problem solver by continuallysearching for the simplest still unsolvable problem,2011, CoRR
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 First experiments withpowerplay,2012, CoRR
 Some considerations on learning to explore via meta-reinforcement learning,2018, arXivpreprint arXiv:1803
 Dream: A challenge dataset and models for dialogue-based reading comprehension,2019, Transactions of the Association forComputational Linguistics
 Learning to learn:Meta-critic networks for sample efficient learning,2017, arXiv preprint arXiv:1706
 A Deep Hierar-chical Approach to Lifelong Learning in Minecraft,2016, arXiv
 Learning to learn,2012, Springer Science & Business Media
 One-shot imitation from observing humans via domain-adaptive meta-learning,2018,2018
 Variable-shot adaptation for onlinemeta-learning,2020, arXiv preprint arXiv:2012
 Fast contextadaptation via meta-learning,2019, In International Conference on Machine Learning
 Varibad: A very good method for bayes-adaptive deep rl via meta-learning,2020, InInternational Conference on Learning Representations
