title,year,conference
 Fine-grained analysis of op-timization and generalization for overparameterized two-layer neural networks,2019, In InternationalConference on Machine Learning
 Fine-grained analysis ofoptimization and generalization for overparameterized two-layer neural networks,2019, In 36th In-ternational Conference on Machine Learning
 Learning with pseudo-ensembles,2014, Advances inneural information processing systems
 Learning two layer rectified neural networksin polynomial time,2019, In Conference on Learning Theory
 A discriminative model for semi-supervised learning,2010, Jour-nal of the ACM (JACM)
 Rademacher and gaussian complexities: Risk bounds andstructural results,2002, Journal of Machine Learning Research
 Remixmatch: Semi-supervised learning with distribution matching and augmenta-tion anchoring,2019, In International Conference on Learning Representations
 Mixmatch: A holistic approach to semi-supervised learning,2019, arXiv preprintarXiv:1905
 Training a 3-node neural network is np-complete,1992, NeuralNetworks
 Sgd learns over-parameterized networks that provably generalize on linearly separable data,2018, In InternationalConference on Learning Representations
 Unlabeleddata improves adversarial robustness,2019, Advances in Neural Information Processing Systems
 Bigself-supervised models are strong semi-supervised learners,2020, Advances in Neural InformationProcessing Systems
 Self-training avoids using spuriousfeatures under domain shift,2020, Advances in Neural Information Processing Systems
 Gradient descent provably optimizesover-parameterized neural networks,2018, In International Conference on Learning Representations
 Self-ensembling for visual domain adapta-tion,2018, In International Conference on Learning Representations
 Guaranteed recovery of one-hidden-layer neural networksvia cross entropy,2020, IEEE Transactions on Signal Processing
 Unsupervised domain adaptation by backpropagation,2015, InInternational conference on machine learning
 Domain-adversarial training of neural net-works,2016, The journal of machine learning research
 Learning one-hidden-layer neural networks with land-scape design,2018, In International Conference on Learning Representations
 Connecting the dots with landmarks: Discrimina-tively learning domain-invariant features for unsupervised domain adaptation,2013, In InternationalConference on Machine Learning
 Semi-supervised learning by entropy minimization,2005, In Con-ference d’apprentissage CAp
 Deep self-learning from noisy labels,2019, In Proceedingsof the IEEE/CVF International Conference on Computer Vision
 Revisiting self-training for neuralsequence generation,2019, In International Conference on Learning Representations
 Neural tangent kernel: Convergence and gen-eralization in neural networks,2018, In Proceedings of the 32nd International Conference on NeuralInformation Processing Systems
 Self-training for end-to-end speech recognition,2020, InICASSP 2020-2020 IEEE International Conference on Acoustics
 Agnosticallylearning halfspaces,2008, SIAM Journal on Computing
 Tensor factorization via matrix factoriza-tion,2015, In Artificial Intelligence and Statistics
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Efficient backprop,2012, InNeural networks: Tricks of the trade
 Pseudo-label: The simple and efficient semi-supervised learning method fordeep neural networks,2013, In Workshop on challenges in representation learning
 Deep neural networks as gaussian processes,2018, In International Conference onLearning Representations
 Overcoming catastrophic forgetting with un-labeled data in the wild,2019, In Proceedings of the IEEE/CVF International Conference on ComputerVision 
 Learning overparameterized neural networks via stochastic gradientdescent on structured data,2018, In Advances in Neural Information Processing Systems
 Convergence analysis of two-layer neural networks with ReLU activa-tion,2017, In Advances in Neural Information Processing Systems
 Learning transferable features withdeep adaptation networks,2015, In International conference on machine learning
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2018, IEEE transactions on patternanalysis and machine intelligence
 The impact of unlabeled pat-terns in rademacher complexity theory for kernel classifiers,2011, Advances in neural informationprocessing systems
 Statistical and algorithmic insights for semi-supervisedlearning with self-training,2020, arXiv preprint arXiv:2006
 End-to-end learning of a convolutional neural network viadeep tensor decomposition,2018, arXiv preprint arXiv: 1805
 Understandingand mitigating the tradeoff between robustness and accuracy,2020, In International Conference onMachine Learning
 Training deep neural networks on noisy labels with bootstrapping,2015, In ICLR (Work-shop)
 Generalization error bounds in semi-supervised classification under the clusterassumption,2007, Journal of Machine Learning Research
 Semi-supervised self-training of objectdetection models,2005, In Proceedings of the Seventh IEEE Workshops on Application of ComputerVision (WACV/MOTION’05)-Volume 1-Volume 01
 Regularization with stochastic transfor-mations and perturbations for deep semi-supervised learning,2016, Advances in neural informationprocessing systems
 Probability of error of some adaptive pattern-recognition machines,1965, IEEE Transac-tions on Information Theory
