title,year,conference
 Modular learning in neural networks,1987, In AAAI
 Learning to seeby looking at noise,2021, In Advances in Neural Information Processing Systems
 Self-organizing neural network that discovers surfaces inrandom-dot stereograms,1992, Nature
 This dataset doesnot exist: training models from generated images,2020, In ICASSP 2020-2020 IEEE InternationalConference on Acoustics
 Large scale GAN training for high fidelitynatural image synthesis,2019, In ICLR
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 Ensembling with deepgenerative views,2021, arXiv preprint arXiv:2104
 Gan-leaks: A taxonomy of membershipinference attacks against generative models,2020, Proceedings of the 2020 ACM SIGSAC Conferenceon Computer and Communications Security
 Generative pretraining from pixels,2020, In ICML
 Learning semantic segmentation fromsynthetic data: A geometrically guided input-output adaptation approach,2019, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition 
 Learning classification with unlabeled data,1994, In Advances in neural informationprocessing systems
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Large scale adversarial representation learning,2019, In NeurIPS
 Adversarial feature learning,2017, In ICLR
 Overcoming barriers to data sharing with medical image generation: acomprehensive evaluation,2021, npj Digital Medicine
 Adversarially learned inference,2016, arXiv preprint arXiv:1606
 Flownet: Learning optical flow withconvolutional networks,2015, arXiv preprint arXiv:1504
 Unsupervised representation learning bypredicting image rotations,2018, arXiv preprint arXiv:1803
 Ganalyze: Toward visual defi-nitions of cognitive image properties,2019, In Proceedings of the IEEE/CVF International Conferenceon Computer Vision
 Dimensionality reduction by learning an invariantmapping,2006, In CVPR
 Ganspace: Discoveringinterpretable GAN controls,2020, NeurIPS
 Contrastive multi-view representation learning ongraphs,2020, arXiv preprint arXiv:2006
 Momentum contrast forunsupervised visual representation learning,2020, In CVPR
 Data-efficientimage recognition with contrastive predictive coding,2019, arXiv:1905
 Cycada: Cycle-consistent adversarial domain adaptation,2018, In Internationalconference on machine learning
 Im-perfect imaganation: Implications of gans exacerbating biases on facial data augmentation andsnapchat selfie lenses,2020, arXiv preprint arXiv:2001
 Training GANs with stronger augmentations via contrastivediscriminator,2021, In International Conference on Learning Representations
 Analyz-ing and improving the image quality of StyleGAN,2020, In Proc
 Evolving a psycho-physical distance metric for generative design exploration of diverse shapes,2019, Journal of Mechan-ical Design
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 3d object representations for fine-grainedcategorization,2013, In Proceedings of the IEEE international conference on computer vision work-shops
 Gen-erative interventions for causal learning,2020, arXiv e-prints
 Pulse: Self-supervised photo upsampling via latent space exploration of generative models,2020, In Proceedingsofthe ieee/cvfconference on computer vision and pattern recognition
 Model cards for model reporting,2019, InProceedings of the conference on fairness
 Learning in implicit generative models,2016, arXivpreprint arXiv:1610
 Audio-visual instance discrimination withcross-modal agreement,2020, arXiv:2004
 The deep bootstrap: Good online learn-ers are good offline generalizers,2020, arXiv preprint arXiv:2010
 Synthetic ob-servations from deep generative models and binary omics data with limited sample size,2020, bioRxiv
 Multi-modal self-supervision from generalized data transformations,2020, arXiv:2003
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Closing the ai accountabilitygap: Defining an end-to-end framework for internal algorithmic auditing,2020, In Proceedings of the2020 conference on fairness
 Fair attribute classification throughlatent space de-biasing,2020, arXiv preprint arXiv:2012
 Zero-shot text-to-image generation,2021, arXiv preprint arXiv:2102
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 Cross-domain self-supervised multi-task feature learning us-ing synthetic imagery,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Variational inference with normalizing flows,2015, arXivpreprint arXiv:1505
 Synthetic data for small area estimation,2010, InInternational Conference on Privacy in Statistical Databases
 Fast pose estimation with parameter-sensitive hashing,2003, In null
 Interpreting the latent space of gans forsemantic face editing,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Contrastive multiview coding,2019, arXiv preprintarXiv:1906
 Whatmakes for good views for contrastive learning,2020, arXiv preprint arXiv:2005
 Repurposing gansfor one-shot semantic part segmentation,2021, arXiv preprint arXiv:2103
 Generating high-fidelity syntheticpatient data for assessing machine learning healthcare software,2020, NPJ digital medicine
 Con-ditional image generation with pixelcnn decoders,2016, In Advances in neural information processingsystems
 Learning from synthetic humans,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Unsupervised feature learning via non-parametric instance discrimination,2018, In CVPR
 Stylespace analysis: Disentangled controls forstylegan image generation,2020, CoRR
 What should not be contrastive incontrastive learning,2020, arXiv preprint arXiv:2008
 Data-efficient instance generation frominstance discrimination,2021, arXiv preprint arXiv:2106
 Large batch optimization for deeplearning: Training bert in 76 minutes,2019, arXiv preprint arXiv:1904
 Colorful image colorization,2016, In European confer-ence on computer vision
 Image gans meet differentiable rendering for inverse graphics and interpretable 3d neuralrendering,2021, In International Conference on Learning Representations
