title,year,conference
 Learning from positive and unlabeled data: A survey,2020, MachineLearning
 Mixmatch: A holistic approach to semi-supervised learning,2019, In Neural Information Pro-cessing Systems
 On mixup regular-ization,2020, arXiv preprint arXiv:2006
 A variational approach for learningfrom positive and unlabeled data,2020, In Neural Information Processing Systems
 Self-pu: Self boosted and calibrated positive-unlabeled training,2020, In International Confer-ence on Machine Learning
 Learning with Agenerative adversarial network from a positive unlabeled dataset for image classification,2018, In IEEEInternational Conference on Image Processing
 Analysis of learning frompositive and unlabeled data,2014, In Neural Information Processing Systems
 Learning with multiplecomplementary labels,3072, In International Conference on Machine Learning
 Prov-ably consistent partial-label learning,2020, In Neural Information Processing SyStemS
 Large-margin label-calibrated supportvector machines for positive and unlabeled learning,2019, IEEE Transactions on Neural Networks andLearning Systems
 Loss decompo-sition and centroid estimation for positive and unlabeled learning,2019, IEEE Transactions on PatternAnalysis and Machine Intelligence
 Mixup as locally linear out-of-manifold regular-ization,2019, In AAAI Conference onArtificial Intelligence
 Onpositive-unlabeled classification in GAN,2020, In IEEE/CVF Conference on Computer Vision andPattern Recognition
 Augmix: A simple data processing method to improve robustness and uncertainty,2020, InInternational Conference on Learning Representations
 Generative adversarial positive-unlabeledlearning,2018, In International Joint Conference on Artificial Intelligence
 PU learning for matrix completion,2015, InInternational Conference on Machine Learning
 Predictive ad-versarial learning from positive and unlabeled data,2021, In AAAI Conference on Artificial Intelligence
 Puzzle mix: Exploiting saliency and localstatistics for optimal mixup,5275, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Positive-unlabeled learning with non-negative risk estimator,2017, In Neural Information Processing Systems
 Learning Multiple Layers of Features from Tiny Images,2016, Technical report
 Learning with noisy partial labels by simultaneouslyleveraging global and local consistencies,2020, In ACM International Conference on Information andKnowledge Management
 Semi-supervised text classification with balanceddeep representation distributions,2021, In Annual Meeting of the Association for Computational Lin-guistics
 Learning with noisy partial labels bysimultaneously leveraging global and local consistencies,2021, In ACM International Conference onInformation and Knowledge Management
 Dividemix: Learning with noisy labels as semi-supervised learning,2020, In International Conference on Learning Representations
 Learning to classify texts using positive and unlabeled data,2003, In InternationalJoint Conference on Artificial Intelligence
 Partially supervised classification of textdocuments,2002, In International Conference Machine Learning
 PULNS: positive-unlabeled learning witheffective negative sample selector,8784, In AAAI Conference on Artificial Intelligence
 Deep generative positive-unlabeled learning under selection bias,2020, In ACM InternationalConference on Information and Knowledge Management
 SELF: learning to filter noisy labels with self-ensembling,2020, In International Conference on Learning Representations
 SVM based adaptive learning method for text classificationfrom positive and Unlabeled docUments,2008, Knowledge and Information Systems
 MixtUre proportion estimation via kernelembeddings of distribUtions,2052, In International Conference on Machine Learning
 Positive and Unlabeled learning via loss de-composition and centroid estimation,2018, In International Joint Conference on Artificial Intelligence
 Mean teachers are better role models: Weight-averaged consis-tency targets improve semi-sUpervised deep learning resUlts,2017, In Neural Information ProcessingSystems
 A sUrvey on semi-sUpervised learning,2020, Machine Learn-ing
 MixpUl: Consistency-based aUgmen-tation for positive and Unlabeled learning,2020, arXiv preprint arXiv:2004
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, arXiv preprint arXiv:1708
 Partial label learning with batch label correction,2020, In AAAI Conferenceon Artificial Intelligence
 Positive-Unlabeledlearning for disease gene identification,2012, Bioinformatics
 PEBL: positive example based learning forweb page classification Using SVM,2002, In ACM SIGKDD International Conference on KnowledgeDiscovery and Data Mining
 PEBL: web page classification withoUtnegative examples,2004, IEEE Transactions on Knowledge and Data Engineering
 Reliable negative extracting based on knn for learning from positiveand unlabeled examples,2009, Journal ofComputers
 Positive and unlabeledlearning with label disambiguation,2019, In International Joint Conference on Artificial Intelligence
 mixup: Beyond empiri-cal risk minimization,2018, In International Conference on Learning Representations
 How does mixuphelp with robustness and generalization? In International Conference on Learning Representa-tions,2021, 2021
 A brief introduction to weakly supervised learning,2018, National Science Review
