title,year,conference
 Foundations of Databases,1995, Addison-Wesley
 Recommender Systems—The Textbook,2016, Springer
 Computing First-Order Logic Pro-grams by Fibring Artificial Neural Networks,2005, In Proc
 In Proc,2020, of the 8th Int
 In Proc,2013, of the 27th Conf
 Logical RuleInduction and Theory Learning Using Neural Theorem Proving,2018, CoRR
 Logical Minimisation of Meta-Rules Within Meta-Interpretive Learning,2014, In Proc
 Go for a Walk and Arrive at the Answer: ReasoningOver Paths in Knowledge Bases using Reinforcement Learning,2018, In Proc
 Symbolic knowledge extraction fromtrained neural networks: A sound approach,2001, Artificial Intelligence
 Neural-symbolic Learning Systems—Foundations and Applications,2002, Springer-Verlag
 Convolutional 2DKnowledge Graph Embeddings,2018, In Proc
 Neural LogicMachines,2019, In Proc
 Learning Explanatory Rules from Noisy Data,2018, Journal ofArtificial Intelligence Research
 Fast Rule Mining inOntological Knowledge Bases with AMIE+,2015, VLDB Journal
 Generalization and Representational Limits of GraphNeural Networks,2020, In Proc
 Efficient Rule Learning with Template Saturation forKnowledge Graph Completion,2020, CoRR
 Monotonic calibrated interpo-lated look-up tables,2016, Journal of Machine Learning Research
 Knowledge Transferfor Out-of-Knowledge-Base Entities: A Graph Neural Network Approach,2017, In Proc
 Representation Learning on Graphs: Methodsand Applications,2017, IEEE Data Engineering Bulletin
 Knowledge Graphs,2021, ACM ComputingSurveys
 Approximating the Semantics of LogicPrograms by Recurrent Neural Networks,1999, Applied Intelligence
 of the 38th Int,2021, Conf
 Introduction to Graph Neural Networks,2020, Morgan and Claypool Publish-ers
 Parameterized Explainer for Graph Neural Network,2020, In Proc
 Inductive Logic Programming,1991, New Generation Computing
 Scalable Rule Learning via Learning Representa-tion,2018, In Proc
 End-to-End Differentiable Proving,2017, In Proc
 DRUM: End-To-End Differentiable Rule Mining On Knowledge Graphs,2019, In Proc
 Modeling relational data with graph convolutional networks,2018, In Proc
 Synthesizing Datalog Programsusing Numerical Relaxation,2019, In Proc
 Inductive Relation Prediction by SubgraphReasoning,2020, In Proc
 Stacked Denoising Autoencoders: Learning Useful Representations in a DeepNetwork with a Local Denoising Criterion,2010, Journal of Machine Learning Research
 of the 27th ACM Int,2018, Conf
 Knowledge graph convolutionalnetworks for recommender systems,2019, In Proc
 Logic Attention Based NeighborhoodAggregation for Inductive Knowledge Graph Embedding,2019, In Proc
 Differentiable learning ofnumerical rules in knowledge graphs,2020, In Proc
 Unconstrained Monotonic Neural Networks,2019, CoRR
 DeepPath: A Reinforcement LearningMethod for Knowledge Graph Reasoning,2017, In Proc
 How Powerful are Graph NeuralNetworks? In Proc,2019, of the 7th Int
 Differentiable Learning of Logical Rules for Knowl-edge Base Reasoning,2017, In Proc
 GNNExplainer:Generating Explanations for Graph Neural Networks,2019, In Proc
 Deep latticenetworks and partial monotonic functions,2017, In Proc
 Collaborative Knowl-edge Base Embedding for Recommender Systems,2016, In Proc
 of the 30th Web Conf,2019, (WWW 2019)
 EfficientProbabilistic Logic Reasoning with Graph Neural Networks,2020, In Proc
