title,year,conference
 Tensorflow: A system for large-scalemachine learning,2016, 2016
 Multiple object recognition with visualattention,2014, arXiv preprint arXiv:1412
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Pattern recognition and machine learning,2006, Springer
 Learning evaluation functions to improve optimization by localsearch,2000, Journal of Machine Learning Research
 Brits: Bidirectional recurrentimputation for time series,2018, arXiv preprint arXiv:1805
 A simple framework forcontrastive learning of visual representations,2020, In International Conference on Machine Learning
 Long short-term memory-networks for machinereading,2016, arXiv preprint arXiv:1601
 Comparison of Widefield SWePt-source opticalcoherence tomography angiography with ultra-widefield colour fundus photography and fluoresceinangiography for detection of lesions in diabetic retinopathy,2021, British Journal of Ophthalmology
 Machine learning methods for septic shock prediction,2018, InProceedings of the 2018 International Conference on Artificial Intelligence and Virtual Reality
 Image super-resolution using deepconvolutional networks,2015, IEEE transactions on pattern analysis and machine intelligence
 Scalable gaussianprocesses on discrete domains,2018, arXiv preprint arXiv:1810
 Automatedidentification of referable retinal pathology in teleophthalmology setting,2021, Translational visionscience & technology
 Pattern clas-sification with missing data: a review,2010, Neural Computing and Applications
 Long short-term memory,1997, Neural computation
 Kaggle diabetic retinopathy detection competition,2021, https://www
 Learning representations for the early detection of sepsis withdeep neural networks,2017, Computers in biology and medicine
 Identifying medicaldiagnoses and treatable diseases by image-based deep learning,2018, Cell
 A variational recurrent adversarial multi-source domain adaptationframework for septic shock early prediction across medical systems,2020, 2020
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Object recognition with gradient-based learning,1999, In Shape
 Learning to optimize,2016, arXiv preprint arXiv:1606
 Misgan: Learning from incomplete datawith generative adversarial networks,2019, arXiv preprint arXiv:1902
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Directly modeling missing data in sequenceswith rnns: Improved classification of clinical time series,2016, In Machine learning for healthcareconference
 Data-driven discovery of a novel sepsis pre-shock state predictsimpending septic shock in the ICU,2019, Scientific reports
 Eddi: Efficient dynamic discovery of high-value information withpartial VAE,2018, arXiv preprint arXiv:1809
 Blood lactate concentrationprediction in critical care patients: handling missing valUes,2019, arXiv preprint arXiv:1910
 Miwae: Deep generative modelling and impUtation ofincomplete data sets,2019, In International Conference on Machine Learning
 Spectral regUlarization algorithms forlearning large incomplete matrices,2010, The Journal of Machine Learning Research
 RecUrrent models of visUal attention,2014, Advancesin Neural Information Processing Systems
 NeumiSSnetworks: differentiable programming for sUpervised learning with missing valUes,2020, 2020
 Predicting sepsis with arecurrent neural network using the MIMIC III database,2019, Computers in biology and medicine
 Temporalpattern discovery for accurate sepsis diagnosis in ICU patients,2017, arXiv preprint arXiv:1709
 Debiasing averaged stochasticgradient descent to handle missing values,2020, Advances in Neural Information Processing Systems
 Missforest-non-parametric missing value imputation formixed-type data,2012, Bioinformatics
 Reinforcement learning: An introduction,2018, MIT press
 Rethinkingthe inception architecture for computer vision,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Attention is all you need,2017, In Advances in Neural InformationProcessing Systems
 Unifying user-based and item-based collabo-rative filtering approaches by similarity fusion,2006, In Proceedings of the 29th annual internationalACM SIGIR conference on Research and development in information retrieval
 Tuning-free plug-and-play proximal algorithm for inverse imaging problems,2020, InInternational Conference on Machine Learning
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Deep compressed sensing,2019, In InternationalConference on Machine Learning
 Time-aware subgroup matrix decomposition: Imputing missingdata using forecasting events,2018, In 2018 IEEE International Conference on Big Data (Big Data)
 A data-drivenapproach to predicting septic shock in the intensive care unit,2019, Biomedical informatics insights
 Gain: Missing data imputation using generativeadversarial nets,2018, In International Conference on Machine Learning
 Temporal regularized matrix factorization forhigh-dimensional time series prediction,2016, In Advances in Neural Information Processing Systems
