title,year,conference
 Improved few-shot visual classification,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision andPatternRecognition
 Meta-learning with differ-entiable closed-form solvers,2018, arXiv preprint arXiv:1805
 Coupled end-to-end transfer learning with general-ized fisher information,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 A closerlook at few-shot classification,2019, arXiv preprint arXiv:1904
 Meta-baseline: explor-ing simple meta-learning for few-shot learning,2021, In Proceedings of the IEEE/CVF InternationalConference on Computer Vision
 A baseline forfew-shot image classification,2019, arXiv preprint arXiv:1909
 Representation similarity analysis for efficient task taxonomy &transfer learning,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition
 Pathnet: Evolution channels gradient descent in superneural networks,2017, CoRR
 Deepspatial autoencoders for visuomotor learning,2016, In Robotics and Automation (ICRA)
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In International Conference on Machine Learning
 Optimal non-asymptotic bound of the ruppert-polyak averaging withoutstrong convexity,2017, arXiv preprint arXiv:1709
 Recasting gradient-based meta-learning as hierarchical bayes,2018, arXiv preprint arXiv:1801
 Overcom-ing catastrophic forgetting in neural networks,2017, Proceedings of the national academy of sciences
 Siamese neural networks for one-shotimage recognition,2015, In ICML deep learning workshop
 The hungarian method for the assignment problem,1955, Naval research logisticsquarterly
 Self-supervised label augmentation via input trans-formations,2020, In International Conference on Machine Learning
 Meta-learning withdifferentiable convex optimization,2019, In Proceedings of the IEEE/CVF Conference on ComputerVision and Pattern Recognition
 Label efficient learning of transferablerepresentations acrosss domains and tasks,2017, In Advances in Neural Information Processing Sys-tems
 Mapping and revising markov logicnetworks for transfer learning,2007, In AAAI
 A simple neural attentive meta-learner,2017, arXiv preprint arXiv:1707
 Rapid adaptation withconditionally shifted neurons,3664, In International Conference on Machine Learning
 On first-order meta-learning algorithms,2018, arXivpreprint arXiv:1803
 Inductive transfer for bayesian network structurelearning,2007, In Artificial Intelligence and Statistics
 Tadam: Task dependent adaptive metricfor improved few-shot learning,2018, arXiv preprint arXiv:1805
 A survey on transfer learning,1041, IEEE Transactions on Knowledge and DataEngineering
 Acceleration of stochastic approximation by averaging,1992, Siam Journal onControl and Optimization
 Transductiveepisodic-wise adaptive metric for few-shot learning,2019, In Proceedings of the IEEE/CVF Interna-tional Conference on Computer Vision
 Few-shot image recognition by predictingparameters from activations,2018, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Optimization as a model for few-shot learning,2017, In ICLR
 Few-shot learning with embedded classmodels and shot-free meta training,2019, In Proceedings of the IEEE/CVF International Conferenceon Computer Vision
 Cnn fea-tures off-the-shelf: An astounding baseline for recognition,2014, In Proceedings of the 2014 IEEEConference on Computer Vision and Pattern Recognition Workshops
 Meta-learning for semi-supervised few-shot classifica-tion,2018, arXiv preprint arXiv:1803
 Exploring com-plementary strengths of invariant and equivariant representations for few-shot learning,2021, In Pro-ceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition
 Imagenet large scale visualrecognition challenge,2015, International journal of computer vision
 Progressive neural networks,2016, CoRR
 Meta-learning with latent embedding optimization,2018, arXiv preprintarXiv:1807
 Meta-learning with memory-augmented neural networks,2016, In International conference on machine learn-ing
 Guest editor¡¯s introduction: special issue on inductive transferlearning,2008, Machine Learning
 Prototypical networks for few-shot learning,2017, arXivpreprint arXiv:1703
 Meta-transfer learning for few-shotlearning,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recogni-tion
 Matching networks for oneshot learning,2016, Advances in neural information processing Systems
 Neural taskonomy: Inferring the similarity oftask-derived representations from brain activity,2019, BioRxiv
 Taskonomy: Disentangling task transfer learning,2018, In 2018 IEEE Conference on Com-puter Vision and Pattern Recognition (CVPR)
 Consider task TA as the source task and task TB as the target task,2022, Let¦Èt be the set of weights at time t from the ¦Å-approximation network N trained using dataset13Published as a conference paper at ICLR 2022XAsupport with the objective functions L
