title,year,conference
 Loihi: A neuromorphicmanycore processor with on-chip learning,2018, Ieee Micro
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Rethinking the performance comparison between snns and anns,2020, Neural Networks
 Optimal conversion of conventional artificial neural networks to spikingneural networks,2020, In International Conference on Learning Representations
 Conversionof artificial recurrent neural networks to spiking neural networks for low-power neuromorphichardware,2016, In 2016 IEEE International Conference on Rebooting Computing (ICRC)
 Deepresidual learning in spiking neural networks,2021, arXiv preprint arXiv:2102
 Deep spiking neural network: Energy efficiency through time basedcoding,2020, In European Conference on Computer Vision
 Rmp-snn: Residual membrane potentialneuron for enabling deeper high-accuracy and low-latency spiking neural network,2020, In Proceedingsof the IEEE/CVF Conference on Computer Vision and Pattern Recognition
 On the insufficiency of ex-isting momentum schemes for stochastic optimization,2018, In 2018 Information Theory and Applica-tions Workshop (ITA)
 Spiking-yolo: Spiking neuralnetwork for energy-efficient object detection,2019, arXiv preprint arXiv:1903
 Visual explanations from spiking neural networks usinginter-spike intervals,2021, Scientific reports
 Privatesnn: Fully privacy-preserving spiking neural networks,2021, arXiv preprint arXiv:2104
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Imagenet classification with deep convolutional neuralnetworks,2012, Advances in neural information processing systems
 Efficient processing ofspatio-temporal data streams with spiking neural networks,2020, Frontiers in Neuroscience
 Training deep spiking neural networks usingbackpropagation,2016, Frontiers in neuroscience
 Visualizing the loss land-scape of neural nets,2018, In Proceedings of the 32nd International Conference on Neural InformationProcessing Systems
 Cifar10-dvs: an event-streamdataset for object classification,2017, Frontiers in neuroscience
 Differ-entiable spike: Rethinking gradient-descent for training spiking neural networks,2021, Advances inNeural Information Processing Systems
 Neuromor-phic data augmentation for training spiking neural networks,2022, arXiv preprint arXiv:2203
 Diet-snn: Direct input encoding with leakage and threshold optimiza-tion in deep spiking neural networks,2020, arXiv preprint arXiv:2008
 Enabling deepspiking neural networks with hybrid conversion and spike timing dependent backpropagation,2019, InInternational Conference on Learning Representations
 Theory and tools forthe conversion of analog to spiking convolutional neural networks,2016, arXiv: Statistics/MachineLearning
 Convolutional spiking neural networks for spatio-temporal feature extraction,2020, arXivpreprint arXiv:2003
 Going deeper in spikingneural networks: Vgg and residual architectures,2018, Frontiers in Neuroence
 Slayer: Spike layer error reassignment in time,2018, InAdvances in Neural Information Processing Systems
 Spatio-temporal backpropagation fortraining high-performance spiking neural networks,2018, Frontiers in neuroscience
 Temporal spike sequence learning via backpropagation for deep spikingneural networks,2020, arXiv preprint arXiv:2002
 Going deeper with directly-trainedlarger spiking neural networks,2021, In Proceedings of the AAAI Conference on Artificial Intelligence
