title,year,conference
 Introduction to neural network verification,2021, arXiv preprint arXiv:2109
 Syntax-guided synthesis,2013, IEEE
 Optimization and abstrac-tion: a synergistic approach for analyzing neural network robustness,2019, In Proceedings of the 40thACM SIGPLAN Conference on Programming Language Design and Implementation
 Asurvey of symbolic execution techniques,2018, ACM Computing Surveys (CSUR)
 Learning to act using real-time dynamicprogramming,1995, Artificial intelligence
 Verifiable reinforcement learning via policyextraction,2018, arXiv preprint arXiv:1805
 Bridging boolean and quantita-tive synthesis using smoothed proof search,2014, In Proceedings of the 41st ACM SIGPLAN-SIGACTSymposium on Principles of Programming Languages
 Neurosymbolic Programming,2021, Now Publishers
 Automated safety verification of programs invoking neuralnetworks,2021, In International Conference on Computer Aided Verification
 Certified adversarial robustness via randomizedsmoothing,2019, In International Conference on Machine Learning
 Abstract interpretation: a unified lattice model for static anal-ysis of programs by construction or approximation of fixpoints,1977, In Proceedings of the 4th ACMSIGACT-SIGPLAN symposium on Principles of programming languages
 Adaptive game playing using multiplicative weights,1999, Gamesand Economic Behavior
 Ai2: Safety and robustness certification of neural networks with abstract interpreta-tion,2018, In 2018 IEEE Symposium on Security and Privacy (SP)
 Sym-bolic execution for deep neural networks,2018, arXiv preprint arXiv:1807
 Verisig: veri-fying safety properties of hybrid systems with neural network controllers,2019, In Proceedings of the22nd ACM International Conference on Hybrid Systems: Computation and Control
 Reluplex: Anefficient smt solver for verifying deep neural networks,2017, In International Conference on ComputerAided Verification
 Scenario planning in the wild: A neuro-symbolic approach,2021, FinPlan 2021
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Batch policy learning under constraints,2019, In Inter-national Conference on Machine Learning
 Temporal verification of reactive systems: safety,2012, Springer Science& Business Media
 Differentiable abstract interpretation for prov-ably robust neural networks,3578, In International Conference on Machine Learning
 Phantomof the adas: Securing advanced driver-assistance systems from split-second phantom attacks,2020, InProceedings of the 2020 ACM SIGSAC Conference on Computer and Communications Security
 Gradient estimation usingstochastic computation graphs,2015, Advances in Neural Information Processing Systems
 Neural lander: Stable drone landing controlusing learned dynamics,2019, In 2019 International Conference on Robotics and Automation (ICRA)
 Fast andeffective robustness certification,2018, NeurIPS
 Formal verification of neural network controlledautonomous systems,2019, In Proceedings of the 22nd ACM International Conference on Hybrid Sys-tems: Computation and Control
 Nnv: The neural network verification tool fordeep neural networks and learning-enabled cyber-physical systems,2020, In International Conferenceon Computer Aided Verification
 Formal security analysisof neural networks using symbolic intervals,2018, In 27th {USENIX} Security Symposium ({USENIX}Security 18)
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
