title,year,conference
 On the cross-lingual transferability of monolin-gual representations,2020, In Proceedings of the 58th Annual Meeting of the Association for Compu-tational Linguistics
 Multilingual transferlearning for QA using translation as data augmentation,2020, CoRR
 MixText: Linguistically-informed interpolation of hid-den space for semi-supervised text classification,2020, In Proceedings of the 58th Annual Meetingof the Association for Computational Linguistics
 Multi-sourcecross-lingual model transfer: Learning what to share,2019, In Proceedings of the 57th Annual Meetingof the Association for Computational Linguistics
 Infoxlm: An information-theoretic framework for cross-lingual language model pre-training,2020, CoRR
 TyDi QA: A benchmark for information-seeking question answeringin typologically diverse languages,2020, Transactions of the Association for Computational Lin-guistics
 XNLI: Evaluating cross-lingual sentence representations,2018, In Proceedingsof the 2018 Conference on Empirical Methods in Natural Language Processing
 Un-supervised cross-lingual representation learning at scale,8440, In Proceedings of the 58th An-nual Meeting of the Association for Computational Linguistics
 Emerging cross-lingual structure in pretrained language models,2020, In Proceedings of the 58th Annual Meeting ofthe Association for Computational Linguistics
 BERT: Pre-training of deepbidirectional transformers for language understanding,4171, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 FILTER: an enhanced fusionmethod for cross-lingual language understanding,2020, CoRR
 Unsupervised quality estimation forneural machine translation,2020, Trans
 Explicit alignmentobjectives for multilingual bidirectional encoders,2021, In Kristina Toutanova
 Augmenting NLP models using latent feature interpolations,6931, In Donia Scott
 The stateand fate of linguistic diversity and inclusion in the NLP world,6282, In Proceedings of the 58thAnnual Meeting of the Association for Computational Linguistics
 Adversarial learning with contextual embeddings forzero-resource cross-lingual classification and NER,1355, In Proceedings of the 2019 Conference onEmpirical Methods in Natural Language Processing and the 9th International Joint Conference onNatural Language Processing (EMNLP-IJCNLP)
 Similarity of neural net-work representations revisited,3519, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 From zero to hero: On thelimitations of zero-shot language transfer with multilingual Transformers,2020, In Proceedings of the2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)
 MLQA: Evaluatingcross-lingual extractive question answering,2020, In Proceedings of the 58th Annual Meeting ofthe Association for Computational Linguistics
 On the language neutrality of pre-trainedmultilingual representations,2020, In Findings of the Association for Computational Linguistics: EMNLP2020
 Universal De-pendencies 2,2018,2
 ERNIE-M: enhanced multilingual representation by aligning cross-lingual semantics with monolingualcorpora,2020, CoRR
 Cross-lingualname tagging and linking for 282 languages,2017, In Proceedings of the 55th Annual Meeting of theAssociationfor Computational Linguistics (Volume 1: Long Papers)
 Modeling language variation and universals: A surveyon typological linguistics for natural language processing,2019, Computational Linguistics
 Cosda-ml: Multi-lingual code-switchingdata augmentation for zero-shot cross-lingual NLP,3853, In Christian Bessiere (ed
 Sequence level trainingwith recurrent neural networks,2016, In Yoshua Bengio and Yann LeCun (eds
 V-measure: A conditional entropy-based external clusterevaluation measure,2007, In Proceedings of the 2007 Joint Conference on Empirical Methods in NaturalLanguage Processing and Computational Natural Language Learning (EMNLP-CoNLL)
 A survey of cross-lingual word embeddingmodels,2019, J
 XTREME-R: towards more challenging andnuanced multilingual evaluation,2021, CoRR
 Evaluating the cross-lingual effectiveness of massively multilingualneural machine translation,2020, In The Thirty-Fourth AAAI Conference on Artificial Intelligence
 XLDA:cross-lingual data augmentation for natural language inference and question answering,2019, CoRR
 Manifold mixup: Better representations by interpolating hidden states,2019, InKamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Extracting andcomposing robust features with denoising autoencoders,2008, In Proceedings of the 25th internationalconference on Machine learning
 Bi-weighting domain adaptation for cross-language text classifica-tion,2011, In IJCAI
 On learninguniversal representations across languages,2020, CoRR
 mt5: A massively multilingual pre-trained text-to-text transformer,2020, CoRR
 Alternatinglanguage modeling for cross-lingual pre-training,2020, In The Thirty-Fourth AAAI Conference onArtificial Intelligence
 PAWS-X: A cross-lingual adversarialdataset for paraphrase identification,2019, In Proceedings of the 2019 Conference on Empirical Methodsin Natural Language Processing and the 9th International Joint Conference on Natural LanguageProcessing (EMNLP-IJCNLP)
 mixup: Beyond empiricalrisk minimization,2018, In 6th International Conference on Learning Representations
 Inducing language-agnosticmultilingual representations,2020, CoRR
 Consistency regularization for cross-lingual fine-tuning,2021, InProceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)
 Dual adversarial neural transfer for low-resource named entity recognition,2019, In Proceedingsof the 57th Annual Meeting of the Association for Computational Linguistics
