title,year,conference
 Deep equilibrium models,2019, In Advances in NeuralInformation Processing Systems
 Sur les operations dans les ensembles abstraits et leur application aux Equationsintegrales,1922,1922
 The theory of dynamic programming,1954, Technical report
 Efficient and modular implicit differentiation,2021, arXivpreprint arXiv:2105
 Graphnorm: A principledapproach to accelerating graph neural network training,2020, arXiv preprint arXiv:2009
 Neural ordinarydifferential equations,2018, In Advances in neural information processing systems
 Learning steady-states of iterativealgorithms over graphs,2018, In International conference on machine learning
 Graph neural induction of value iteration,2020, arXivpreprint arXiv:2009
 Physics-informed autoen-coders for lyapunov-stable fluid flow prediction,2019, arXiv preprint arXiv:1905
 Fast and deep graph neural networks,2020, In Proceedings of theAAAI Conference OnArtificial Intelligence
 Openpnm: a porenetwork modeling package,2016, Computing in Science & Engineering
 On differentiating parameterized argmin and argmax problems with application to bi-leveloptimization,2016, arXiv preprint arXiv:1607
 Implicit graphneural networks,2020, arXiv preprint arXiv:2009
 Learningneural pde solvers with convergence guarantees,2019, arXiv preprint arXiv:1906
 Int-deep: A deep learning initialized iterativemethod for nonlinear problems,2020, Journal of Computational Physics
 Anonymous walk embeddings,2018, arXiv preprint arXiv:1805
 Learning graph structure with a finite-state automaton layer,2020, In H
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Learning stable deep dynamics models,2019, In Advances in NeuralInformation Processing Systems
 Gated graph sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 Reviving and improving recurrent back-propagation,2018, In International Conferenceon Machine Learning
 Sgdr: Stochastic gradient descent with warm restarts,2016, arXivpreprint arXiv:1608
 Dissectingneural odes,2020, In NeurIPS
 Stable recurrent models,2018, arXiv preprint arXiv:1805
 Spectral normalization forgenerative adversarial networks,2018, arXiv preprint arXiv:1802
 Learning convolutional neural networksfor graphs,2016, In International conference on machine learning
 Searching for activation functions,2017, arXiv preprintarXiv:1710
 Thegraph neural network model,2008, IEEE transactions on neural networks
 A lagrangianapproach to information propagation in graph neural networks,2020, arXiv preprint arXiv:2002
 Monotone operator equilibrium networks,2020, arXiv preprintarXiv:2006
 An end-to-end deep learningarchitecture for graph classification,2018, In Thirty-Second AAAI Conference on Artificial Intelligence
