title,year,conference
 Scaling graph neural networks withapproximate pagerank,2020, In Proceedings of the 26th ACM SIGKDD International Conference onKnowledge Discovery & Data Mining
 Alternative meth-ods for the reconstruction of trees from their traversals,1987, BIT Numerical Mathematics
 Hardware conditioned policies for multi-robot transfer learning,2018, In Advances in Neural Information Processing Systems 31: Annual Con-ference on Neural Information Processing Systems 2018
 Sharing knowl-edge in multi-task deep reinforcement learning,2020, In 8th International Conference on LearningRepresentations
 Learning mod-ular neural network policies for multi-task and multi-robot transfer,2017, In 2017 IEEE Interna-tional Conference on Robotics and Automation
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 An image is worth 16x16 words: Transformers for image recognition atscale,2021, In 9th International Conference on Learning Representations
 Addressing function approximation error in actor-critic methods,2018, In International Conference on Machine Learning
 Inductive representation learning on largegraphs,2017, In Proceedings of the 31st International Conference on Neural Information ProcessingSystems
 One policy to control them all: Shared modularpolicies for agent-agnostic control,2020, In International Conference on Machine Learning
 Mt-opt: Continuous multi-task robotic re-inforcement learning at scale,2021, CoRR
 Rethinking positional encoding in language pre-training,2021, In 9thInternational Conference on Learning Representations
 Combining neural networkswith personalized pagerank for classification on graphs,2019, In 7th International Conference onLearning Representations
 Mybody is a cage: the role of morphology in graph-based incompatible control,2021, In 9th InternationalConference on Learning Representations
 Deeper insights into graph convolutional networks forsemi-supervised learning,2018, In Thirty-Second AAAI conference on artificial intelligence
 Laplacian matrices of graphs: a survey,1994, Linear Algebra and its Applications
 The pagerank citation ranking:Bringing order to the web,1999, Technical report
 Actor-mimic: Deep multitask andtransfer reinforcement learning,2016, In 4th International Conference on Learning Representations
 A survey on personal-ized pagerank computation algorithms,2019, IEEE Access
 Learning tocontrol self-assembling morphologies: A study of generalization via modularity,2019, In Advances inNeural Information Processing Systems 32: Annual Conference on Neural Information Process-ing Systems 2019
 Learning to push by grasping: Using multiple tasks for effectivelearning,2017, In 2017 IEEE International Conference on Robotics and Automation
 Languagemodels are unsupervised multitask learners,2019,2019
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2020, Journal of Machine Learning Research
 Policy distil-lation,2016, In 4th International Conference on Learning Representations
 Self-attention with relative position representa-tions,2018, In Proceedings of the 2018 Conference of the North American Chapter of the Associationfor Computational Linguistics: Human Language Technologies
 Mastering the game ofGo withdeep neural networks and tree search,2016, Nature
 Distral: Robust multitask reinforcement learning,2017, In Ad-vances in Neural Information Processing Systems 30: Annual Conference on Neural InformationProcessing Systems 2017
 Attention is all you need,2017, In Advances in Neural Infor-mation Processing Systems 30: Annual Conference on Neural Information Processing Systems2017
 Nervenet: Learning structured policy withgraph neural networks,2018, In 6th International Conference on Learning Representations
 What do position embeddings learn? an empirical study of pre-trained language model positional encoding,2020, In Proceedings of the 2020 Conference on EmpiricalMethods in Natural Language Processing (EMNLP)
 Acomprehensive survey on graph neural networks,2020, IEEE transactions on neural networks andlearning systems
 Multi-task reinforcement learning with softmodularization,2020, In Advances in Neural Information Processing Systems 33: Annual Conferenceon Neural Information Processing Systems 2020
