title,year,conference
 Rational neural networks,2020, arXiv preprintarXiv:2004
 Towards understanding thespectral bias of deep learning,2019, arXiv preprint arXiv:1912
 Data-driven prediction of general hamiltonian dynamics via learningexactly-symplectic maps,1717, In International Conference on Machine Learning
 Neural Ordinary Dif-ferential Equations,2018, In S
 Electronoptics with p-n junctions in ballistic graphene,2016, Science
 Symplectic recurrent neuralnetworks,2019, arXiv preprint arXiv:1909
 Physics-enhanced neural networks learn order and chaos,2020, Physical ReviewE
 Simplifying Hamiltonian and LagrangianNeural Networks via Explicit Constraints,2020, In H
 Data-driven methods for dynamical systems: Quantifyingpredictability and extracting spatiotemporal patterns,2014, Wiley & Sons
 Hamiltonian neural networks,2019, In Advancesin Neural Information Processing Systems
 Stationary Density Estimation of It∖^ oDiffusions Using Deep Learning,2021, arXiv preprint arXiv:2109
 Machine learning for predictionWith missing dynamics,2021, Journal of Computational Physics
 The adaptive Verlet method,1997, SIAM Journal on ScientificComputing 
 SympNets: In-trinsic structure-preserving symplectic netWorks for identifying Hamiltonian systems,2020, NeuralNetworks
 Stiff neural ordinary differentialequations,2021, arXiv preprint arXiv:2103
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 No Free Lunch versus Occam’s Razor in Supervised Learning,2011, InAlgorithmic Probability and Friends
 Deep NetWork Approximation for Smooth Functions,2020, arXive-prints
 The Three-body Problem,1990, Advances in Industrial Engineering
 Data-driven variationalmultiscale reduced order models,2021, Computer Methods in Applied Mechanics and Engineering
 Fundamental challenges in deep learning for stiffcontact dynamics,2021, arXiv preprint arXiv:2103
 Chaotic Dirac Billiard in Graphene Quantum Dots,2008, Science
 The convergence rate of neural net-Works for learned functions of different frequencies,2019, Advances in Neural Information ProcessingSystems
 Deep NetWork With Approximation Error BeingReciprocal of Width to PoWer of Square Root of Depth,2021, Neural Computation
 Quantum chaos in billiards studied by microwave absorption,1990, Physicalreview letters
 Chaotic billiard lasers,2010, Nature
 Symplectic neural networksin Taylor series form for Hamiltonian systems,0021, Journal of Computational Physics
 Hamiltonian generative networks,2020, In International Conference on Learning Represen-tations
 Understanding and mitigating gradient pathologiesin physics-informed neural networks,2020, arXiv preprint arXiv:2001
 Integratingphysics-based modeling with machine learning: A survey,2020, arXiv preprint arXiv:2003
 Frequency Principle:Fourier Analysis Sheds Light on Deep Neural Networks,1991, Communications in ComputationalPhysics
 Symplectic ODE-Net: LearningHamiltonian Dynamics with Control,2020, In International Conference on Learning Representations
