title,year,conference
 Offline RL withoutoff-policy evaluation,2021, In Thirty-Fifth Conference on Neural Information Processing Systems
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 MultiWoz-a large-scale multi-domain Wizard-of-oz dataset for task-oriented dialogue modelling,2018, arXiv preprint arXiv:1810
 Decision transformer: Reinforcement learningvia sequence modeling,2021, arXiv preprint arXiv:2106
 BERT: Pre-training of deepbidirectional transformers for language understanding,4171, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Off-policy deep reinforcement learning Withoutexploration,2019, In International Conference on Machine Learning
 You only evaluate once: a simple baseline algorithm for offlineRL,2021, In 5th Annual Conference on Robot Learning
 End-to-end neural pipelinefor goal-oriented dialogue systems using gpt-2,2020, In Proceedings of the 58th Annual Meeting of theAssociation for ComPutational Linguistics
 A simplelanguage model for task-oriented dialogue,2020, arXiv PrePrint arXiv:2005
 Bayes-adaptive monte-carlo planning and learn-ing for goal-oriented dialogues,2020, In Proceedings of the AAAI Conference on Artificial Intelligence(AAAI)
 When to trust your model: Model-based policy optimization,2019, arXiv PrePrint arXiv:1906
 Human-centric dialog training via offline rein-forcement learning,2020, arXiv PrePrint arXiv:2010
 An iterative design methodology for user-friendly natural language office informationapplications,1984, ACM Transactions on Information Systems (TOIS)
 Stabilizing off-policy q-learning viabootstrapping error reduction,2019, arXiv preprint arXiv:1906
 Conservative q-learning for offlinereinforcement learning,2020, arXiv preprint arXiv:2006
 Deal or no deal? end-to-end learning of negotiation dialogues,2017, In Proceedings of the 2017 Conference on EmpiricalMethods in Natural Language Processing
 Mintl: Minimalist transferlearning for task-oriented dialogue systems,2020, arXiv preprint arXiv:2009
 Structured fusion networks for dialog,2019, arXivpreprint arXiv:1907
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting of the Associationfor Computational Linguistics
 Soloist:Buildingtask bots at scale with transfer learning and machine teaching,2021, Transactions of the Asso-ciation for Computational Linguistics
 Advantage-weighted regression:Simple and scalable off-policy reinforcement learning,2019, arXiv preprint arXiv:1910
 Languagemodels are unsupervised multitask learners,2019, OpenAI blog
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2019, arXiv preprint arXiv:1910
 Agenda-based usersimulation for bootstrapping a pomdp dialogue system,2007, In Human Language Technologies 2007:The Conference of the North American Chapter of the Association for Computational Linguistics;Companion Volume
 Keep doing what worked:Behavioral modelling priors for offline reinforcement learning,2020, arXiv preprint arXiv:2002
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Critic regularizedregression,2020, arXiv preprint arXiv:2006
 The Dialog State TrackingChallenge,2013, In Proceedings of the SIGDIAL 2013 Conference
 Partially observable markov decision processes for spokendialog systems,0885, Computer Speech and Language
 HUggingface's transformers:State-of-the-art natural language processing,2019, arXiv preprint arXiv:1910
 Ubar: Towards fully end-to-end task-oriented dialogsystems with gpt-2,2021, In AAAI
 Hierarchical text generation and planning for strategic dialogue,2018, InProceedings of the 35th International Conference on Machine Learning
 Task-oriented dialog systems that consider multiple appro-priate responses under the same context,2020, In Proceedings of the AAAI Conference on ArtificialIntelligence
 Rethinking action spaces for reinforcementlearning in end-to-end dialog agents with latent variable models,2019, In Proceedings of the 2019Conference of the North American Chapter of the Association for Computational Linguistics
