title,year,conference
 Beyond pairwise clustering,2005, In 2005 IEEE Computer Society Conference on ComputerVision and Pattern Recognition (CVPR
 Higher order learning with graphs,2006, InProceedings of the 23rd international conference on Machine learning
 Clustering in graphs and hypergraphs with categoricaledge labels,9781, In Proceedings of The Web Conference 2020
 Hypersage: Generalizinginductive representation learning on hypergraphs,2020, arXiv preprint arXiv:2010
 Layer normalization,2016, arXiv preprintarXiv:1607
 Accurate learning of graph representations withgraph multiset pooling,2021, In International Conference on Learning Representations
 Three hypergraph eigenvector centralities,2019, SIAM Journal on Mathematics of DataScience
 Higher-order organization of complex net-works,2016, Science
 The spacey random walk: A stochasticprocess for higher-order data,2017, SIAM Review
 Geomet-ric deep learning: going beyond euclidean data,2017, IEEE Signal Processing Magazine
 Spectral properties ofhypergraph laplacian and approximation algorithms,2018, Journal of the ACM (JACM)
 On visual similarity based 3dmodel retrieval,2003, In Computer graphics forum
 Landing probabilities of random walks for seed-setexpansion in hypergraphs,2021, IEEE Information Theory Workshop (ITW)
 Adaptive universal generalized pagerankgraph neural network,2021, In International Conference on Learning Representations
 Community detection in hypergraphs: Optimal sta-tistical limit and efficient algorithms,2018, In International Conference on Artificial Intelligence andStatistics
 On the minimax misclassification ratio of hy-pergraph community detection,2019, IEEE Transactions on Information Theory
 Hs2: Active learning over hypergraphs with pointwise andpairwise queries,2019, In The 22nd International Conference on Artificial Intelligence and Statistics
 Hypergraph clustering: from blockmodels tomodularity,2021, arXiv preprint arXiv:2101
 Contextual stochasticblock models,2018, Advances in Neural Information Processing Systems 31 (NIPS 2018)
 Be more with less: Hy-pergraph attention networks for inductive text classification,2020, arXiv preprint arXiv:2011
 Gvcnn: Group-view convo-lutional neural networks for 3d shape recognition,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Fast graph representation learning with PyTorch Geometric,2019, InICLR Workshop on Representation Learning on Graphs and Manifolds
 Conditional neural processes,2018, InInternational Conference on Machine Learning
 A unifying Perron-frobenius theoremfor nonnegative tensors via multihomogeneous maps,2019, SIAM Journal on Matrix Analysis andApplications
 A Provable generalized tensor sPectral methodfor uniform hyPergraPh Partitioning,2015, In International Conference on Machine Learning
 Multilinear Pagerank,2015, SIAM Journal on MatrixAnalysis and Applications
 Inductive rePresentation learning on largegraPhs,2017, In Proceedings of the 31st International Conference on Neural Information ProcessingSystems
 UPPer bound for the largest z-eigenvalue of Positive tensors,2014, AppliedMathematics Letters
 The total variationon hyPergraPhs-learning on hyPergraPhs revisited,2013, In Proceedings of the 26th International Con-ference on Neural Information Processing Systems-Volume 2
 OPen graPh benchmark: Datasets for machine learning ongraPhs,2020, In H
 Heterogeneous graPh transformer,2020, InProceedings of The Web Conference 2020
 Scaling Personalized web search,2003, In Proceedings of the 12th inter-national conference on World Wide Web
 Residual correlation in graPh neural network regression,2020, InProceedings of the 26th ACM SIGKDD International Conference on Knowledge Discovery &Data Mining
 EdgerePresentation learning with hyPergraPhs,2021, Advances in Neural Information Processing Systems
 Semi-suPervised classification with graPh convolutional net-works,2017, In International Conference on Learning Representations (ICLR)
 Predict then propagate:Graph neural networks meet personalized pagerank,2019, In International Conference on LearningRepresentations
 Settransformer: A framework for attention-based permutation-invariant neural networks,2019, In Interna-tional Conference on Machine Learning
 The z-eigenvalues of a symmetric tensor and its applicationto spectral hypergraph theory,2013, Numerical Linear Algebra with Applications
