title,year,conference
 Estimating or propagating gradientsthrough stochastic neurons for conditional computation,2013, arXiv preprint arXiv:1308
 Error-backpropagation in temporally encodednetworks of spiking neurons,2002, NeurocomPuting
 Stochastic gradient descent tricks,2012, In Neural networks: Tricks of the trade
 Spiking deep convolutional neural networks forenergy-efficient object recognition,2015, International Journal of ComPuter Vision
 Autoaugment:Learning augmentation strategies from data,2019, In IEEE Conference on ComPuter Vision and PatternRecognition
 Loihi: A neuromorphicmanycore processor with on-chip learning,2018, IEEE Micro
 Imagenet: A large-scalehierarchical image database,2009, In IEEE Conference on ComPuter Vision and Pattern Recognition
 Optimal conversion of conventional artificial neural networks to spikingneural networks,2020, In International Conference on Learning RePresentations
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv PrePrint arXiv:1708
 Optimal ann-snn conversion for fastand accurate inference in deep spiking neural networks,2021, In International Joint Conference onArtificial Intelligence
 Deepresidual learning in spiking neural networks,2021, arXiv PrePrint arXiv:2102
 Deep spiking neural network: Energy efficiency through time basedcoding,2020, In EuroPean Conference on ComPuter Vision
 RMP-SNN: Residual membrane poten-tial neuron for enabling deeper high-accuracy and low-latency spiking neural network,2020, In IEEEConference on ComPuter Vision and Pattern Recognition
 Deep residual learning for image recog-nition,2016, In IEEE conference on ComPuter Vision and Pattern Recognition
 Simple model of spiking neurons,2003, IEEE Transactions on neural networks
 Temporal backpropagation for spiking neuralnetworks with one spike per neuron,2020, International Journal of Neural Systems
 Spike-thrift: Towards energy-efficient deep spiking neural networks by limiting spiking activity via attention-guided compres-sion,2021, In Proceedings of the IEEE/CVF Winter Conference on Applications of Computer Vision(WACV)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Enabling spike-based backpropagation for training deep neural network architectures,2020, Fron-tiers in Neuroscience
 Training deep spiking neural networks usingbackpropagation,2016, Frontiers in Neuroscience
 Sgdr: Stochastic gradient descent with warm restarts,2016, In Interna-tional Conference on Learning Representations
 An efficientspiking neural network for recognizing gestures with a DVS camera on the Loihi neuromorphicprocessor,2020, In International Joint Conference on Neural Networks
 A million spiking-neuron integrated circuit with a scalable communication network and interface,2014, Science
 Towards artificial general intelligence with hybrid tianjic chiparchitecture,2019, Nature
 A reconfigurable on-line learning spiking neuromorphic processor com-prising 256 neurons and 128K synapses,2015, Frontiers in neuroscience
 Diet-snn: A low-latency spiking neural network with direct inputencoding and leakage and threshold optimization,2021, IEEE Transactions on Neural Networks andLearning Systems
 Enabling deepspiking neural networks with hybrid conversion and spike timing dependent backpropagation,2019, InInternational Conference on Learning Representations
 Towards spike-based machine intelligencewith neuromorphic computing,2019, Nature
 Theory andtools for the conversion of analog to spiking convolutional neural networks,2016, arXiv preprintarXiv:1612
 Con-version of continuous-valued deep networks to efficient event-driven networks for image classifi-cation,2017, Frontiers in Neuroscience
 Going deeper in spikingneural networks: VGG and residual architectures,2019, Frontiers in Neuroscience
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Optimized spiking neurons can classify images with highaccuracy through temporal coding with two spikes,2021, Nature Machine Intelligence
 Deep learning in spiking neural networks,2019, Neural Networks
 Spatio-temporal backpropagation fortraining high-performance spiking neural networks,2018, Frontiers in Neuroscience
 The remarkable robustness of surrogate gradient learningfor instilling complex function in spiking neural networks,2021, Neural Computation
 Temporal spike sequence learning via backpropagation for deep spikingneural networks,2020, In Advances in Neural Information Processing Systems
