title,year,conference
 Stdp as presynaptic activitytimes rate of change of postsynaptic activity,2015, arXiv preprint arXiv:1509
 Gradient learning in spiking neural networks by dynamic perturbation ofconductances,2006, Physical review letters
 Memory-efficient backprop-agation through time,2016, In Advances in Neural Information Processing Systems
 Long short-term memory,1997, Neural ComPutation
 Decoupled neural interfaces using synthetic gradients,2016, arXiv PrePrintarXiv:1608
 Adam: A method for stochastic optimization,2014, arXiv PrePrintarXiv:1412
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Direct feedback alignment provides learning in deep neural networks,2016, In Advances in neuralinformation Processing systems
 Training recurrent networks online without backtrack-ing,2015, arXiv PrePrint arXiv:1507
 Learning internal representations by errorpropagation,1985, Technical report
 Unbiased online recurrent optimization,2017, arXiv PrePrint arXiv:1702
 Backpropagation through time: what it does and how to do it,1990, Proceedings of the IEEE
 A learning algorithm for continually running fully recurrent neuralnetworks,1989, Neural comPutation
