title,year,conference
 Approximation and estimation bounds for artificial neural networks,1994, Machinelearning
 Capacity and trainability in recurrent neuralnetworks,2016, arXiv preprint arXiv:1611
 Universality of fully connected recurrent neural networks,1993, Dept
 Persistent homology-a survey,2008, Contemporary mathematics
 Nearly-tight vc-dimension bounds for piecewise linearneural networks,2017, arXiv preprint arXiv:1703
 Multilayer feedforward networks are universalapproximators,1989, Neural networks
 On the representational efficiency ofrestricted boltzmann machines,2013, In Advances in Neural Information Processing Systems
 On the expressive efficiency of sum product networks,2014, arXivpreprint arXiv:1411
 Universal approximation depth and errors of narrow belief networks withdiscrete units,2014, Neural computation
 On the number of linear regions of deepneural networks,2014, In Advances in neural information processing systems
 The loss surface of deep and wide neural networks,2017, arXiv preprintarXiv:1704
 Neural networks should be wide enough to learndisconnected decision regions,2018, arXiv preprint arXiv:1803
 On the number of response regions of deep feedforward networks with piece-wise linear activations,2013, arXiv preprint arXiv:1312
 Networks of width one are universal classifiers,2003, In Neural Networks
 Benefits of depth in neural networks,2016, arXiv preprint arXiv:1602
 Error bounds for approximations with deep relu networks,2017, Neural Networks
