title,year,conference
 The Mechanics ofn-Player Differentiable Games,2018, ICML
 A comprehensive survey of multiagent reinforce-ment learning,2008, IEEE Transactions on Systems
 Training GANs with Optimism,2018, ICLR
 Generalized Nash equilibrium problems,2007, 4OR
 Learning withOpponent-Learning Awareness,2018, AAMAS
 DiCE:The Infinitely Differentiable Monte-Carlo Estimator,2018, ICML
 Generative Adversarial Networks,2014, NIPS
 GANs Trained by a TwoTime-Scale Update Rule Converge to a Local Nash Equilibrium,2017, NIPS
 Gradient Descent Only Converges to Mini-mizers,2016, In 29th Annual Conference on Learning Theory
 Learning in games with continuous action sets andunknown payoff functions,2018, Mathematical Programming
 The Numerics of GANs,2017, NIPS
 Gradient descent GAN optimization is locally stable,2017, NIPS
 Iterative Solution of Nonlinear Equations in Several Variables,2000, Societyfor Industrial and Applied Mathematics
 Gradient Descent Only Converges to Minimizers: Non-Isolated CriticalPoints and Invariant Regions,2017, In ITCS 2017
 Curiosity-driven Exploration by Self-supervisedPrediction,2017, ICML
 Imagination-Augmented Agents for Deep Reinforcement Learning,2017, NIPS
 Hierarchical control using networks trained with higher-level forwardmodels,2014, Neural Computation
 Multi-Agent Learning with Policy Prediction,2010, AAAI Conference on ArtificialIntelligence
